Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-06 11:51:05,        0,  29.8,   2.4,  25.3,  0.227, -0.003,  0.000,     -2.9,  1,  21.0,   1.1, 0.100
2025-10-06 11:51:06,        0,  29.8,   2.4,  25.3,  0.223, -0.003,  0.000,     -5.7,  1,  20.9,   1.1, 0.100
2025-10-06 11:51:07,        0,  29.8,   2.4,  25.3,  0.220, -0.003,  0.000,     -9.2,  1,  21.0,   1.1, 0.100
2025-10-06 11:51:08,        0,  29.8,   2.4,  25.4,  0.218, -0.003,  0.000,    -12.0,  1,  21.0,   1.1, 0.099
2025-10-06 11:51:09,        0,  29.8,   2.5,  25.3,  0.215, -0.003,  0.000,    -14.9,  1,  21.0,   1.1, 0.099
2025-10-06 11:51:10,        0,  29.8,   2.4,  25.4,  0.213, -0.003,  0.000,    -17.5,  1,  21.0,   1.1, 0.099
2025-10-06 11:51:11,        0,  29.8,   2.5,  25.4,  0.209, -0.003,  0.000,    -20.9,  1,  21.0,   1.1, 0.100
2025-10-06 11:51:12,        0,  29.8,   2.5,  25.3,  0.208, -0.002,  0.000,    -23.2,  1,  21.0,   1.1, 0.100
2025-10-06 11:51:13,        0,  29.8,   2.4,  25.4,  0.204, -0.003,  0.000,    -25.7,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:14,        0,  29.8,   2.4,  25.4,  0.203, -0.003,  0.000,    -28.3,  1,  21.0,   1.1, 0.100
2025-10-06 11:51:15,        0,  29.8,   2.5,  25.4,  0.200, -0.003,  0.000,    -31.5,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:16,        0,  29.8,   2.5,  25.3,  0.198, -0.002,  0.000,    -34.0,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:17,        0,  29.9,   2.6,  25.4,  0.196, -0.003,  0.000,    -36.3,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:18,        0,  29.8,   2.4,  25.4,  0.194, -0.002,  0.000,    -38.9,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:19,        0,  29.9,   2.6,  25.4,  0.192, -0.003,  0.000,    -41.5,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:20,        0,  30.0,   2.9,  25.4,  2.460,  2.065,  0.010,   1581.6,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:21,        0,  30.0,   2.9,  25.3,  5.373,  4.561,  0.025,   5810.5,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:22,        0,  30.0,   3.1,  25.4,  1.684,  0.379,  0.001,   7946.2,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:23,        0,  29.8,   2.4,  25.4,  3.510,  2.400,  0.011,  11532.8,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:24,        0,  30.0,   3.1,  25.3,  4.803,  3.931,  0.021,  14340.9,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:25,        0,  30.8,   5.5,  25.3,  5.999,  5.335,  0.032,  19166.9,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:26,        0,  30.7,   5.1,  25.3,  7.983,  7.720,  0.062,  26449.6,  1,  21.0,   1.0, 0.100
2025-10-06 11:51:27,        0,  32.2,   9.5,  25.3,  6.864,  6.368,  0.044,  34505.4,  1,  21.0,   1.0, 0.101
2025-10-06 11:51:28,        0,  31.0,   6.0,  25.3, 10.209, 10.440,  0.108,  43311.6,  1,  21.0,   1.0, 0.101
2025-10-06 11:51:29,        0,  30.9,   5.8,  25.4,  9.349,  9.388,  0.088,  51676.1,  1,  21.1,   1.0, 0.092
2025-10-06 11:51:30,        0,  31.7,   8.1,  25.3,  9.569,  9.631,  0.092,  60538.7,  1,  21.0,   1.0, 0.089
2025-10-06 11:51:31,        0,  31.9,   8.6,  25.3,  9.673,  9.781,  0.095,  70504.2,  1,  20.9,   1.0, 0.096
2025-10-06 11:51:32,        0,  31.5,   7.4,  25.3, 13.262, 14.135,  0.188,  85272.2,  1,  20.9,   1.0, 0.098
2025-10-06 11:51:33,        0,  32.7,  11.2,  25.3, 10.521, 10.796,  0.115,  96686.3,  1,  20.9,   1.0, 0.099
