Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-09 11:48:36,        0,  29.6,   1.9,  25.2,  0.137, -0.002,  0.000,     -1.4,  1,  21.6,   1.1, 0.100
2025-10-09 11:48:37,        0,  29.6,   1.9,  25.2,  0.136, -0.002,  0.000,     -3.7,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:38,        0,  29.6,   1.9,  25.3,  0.137, -0.002,  0.000,     -5.4,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:39,        0,  29.6,   1.9,  25.3,  0.137, -0.002,  0.000,     -7.7,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:40,        0,  29.7,   2.1,  25.2,  0.137, -0.002,  0.000,     -9.4,  1,  21.6,   1.0, 0.099
2025-10-09 11:48:41,        0,  29.6,   1.9,  25.2,  0.137, -0.002,  0.000,    -11.4,  1,  21.6,   1.0, 0.099
2025-10-09 11:48:42,        0,  29.7,   2.1,  25.3,  0.138, -0.002,  0.000,    -13.2,  1,  21.6,   1.0, 0.099
2025-10-09 11:48:43,        0,  29.6,   1.9,  25.2,  0.137, -0.002,  0.000,    -15.4,  1,  21.6,   1.0, 0.099
2025-10-09 11:48:44,        0,  29.6,   1.9,  25.3,  0.137, -0.002,  0.000,    -17.5,  1,  21.7,   1.0, 0.099
2025-10-09 11:48:45,        0,  29.7,   2.1,  25.3,  0.138, -0.002,  0.000,    -19.2,  1,  21.6,   1.0, 0.099
2025-10-09 11:48:46,        0,  29.6,   1.9,  25.3,  0.137, -0.002,  0.000,    -21.2,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:47,        0,  29.6,   1.9,  25.3,  0.138, -0.002,  0.000,    -23.5,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:48,        0,  29.7,   2.1,  25.3,  0.137, -0.002,  0.000,    -25.2,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:49,        0,  29.6,   1.9,  25.3,  0.137, -0.002,  0.000,    -26.9,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:50,        0,  29.8,   2.3,  25.3,  0.137, -0.002,  0.000,    -29.5,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:51,        0,  29.7,   2.1,  25.2,  0.138, -0.002,  0.000,    -31.2,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:52,        0,  29.8,   2.4,  25.3,  0.138, -0.001,  0.000,    -32.9,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:53,        0,  29.9,   2.6,  25.3,  0.138, -0.002,  0.000,    585.4,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:54,        0,  30.0,   3.1,  25.2,  5.552,  4.391,  0.024,   5686.3,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:55,        0,  29.9,   2.6,  25.2,  5.714,  4.569,  0.026,   9942.9,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:56,        0,  29.6,   1.7,  25.3,  4.377,  3.124,  0.015,  13574.1,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:57,        0,  29.6,   1.9,  25.3,  5.681,  4.537,  0.027,  16597.4,  1,  21.6,   1.0, 0.100
2025-10-09 11:48:58,        0,  30.4,   4.3,  25.3,  5.788,  4.649,  0.027,  20038.9,  1,  21.6,   1.0, 0.101
