Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-09-18 10:58:32,        0,  29.7,   2.2,  30.3,  0.315, -0.005,  0.000,     -4.9,  1,  22.1,   1.3, 0.100
2025-09-18 10:58:33,        0,  29.6,   1.7,  30.2,  0.314, -0.005,  0.000,     -9.4,  1,  22.1,   1.2, 0.100
2025-09-18 10:58:34,        0,  29.7,   2.2,  30.3,  0.313, -0.005,  0.000,    -14.9,  1,  22.1,   1.3, 0.100
2025-09-18 10:58:35,        0,  29.7,   2.0,  30.3,  0.313, -0.005,  0.000,    -19.7,  1,  22.1,   1.3, 0.098
2025-09-18 10:58:36,        0,  29.7,   2.0,  30.3,  0.312, -0.005,  0.000,    -24.0,  1,  22.1,   1.2, 0.098
2025-09-18 10:58:37,        0,  29.7,   2.0,  30.3,  0.312, -0.004,  0.000,    -28.3,  1,  22.1,   1.3, 0.098
2025-09-18 10:58:38,        0,  29.7,   2.2,  30.3,  0.311, -0.005,  0.000,    -34.0,  1,  22.1,   1.3, 0.098
2025-09-18 10:58:39,        0,  29.7,   2.0,  30.3,  0.311, -0.005,  0.000,    -38.3,  1,  22.1,   1.3, 0.098
2025-09-18 10:58:40,        0,  29.7,   2.2,  30.3,  0.311, -0.005,  0.000,    -42.6,  1,  22.1,   1.2, 0.098
2025-09-18 10:58:41,        0,  29.7,   2.2,  30.3,  0.310, -0.005,  0.000,    -47.2,  1,  22.1,   1.2, 0.099
2025-09-18 10:58:42,        0,  29.7,   2.2,  30.3,  0.309, -0.005,  0.000,    -51.5,  1,  22.1,   1.3, 0.098
2025-09-18 10:58:43,        0,  29.7,   2.2,  30.3,  0.310, -0.005,  0.000,    -57.2,  1,  22.1,   1.3, 0.099
2025-09-18 10:58:44,        0,  29.7,   2.2,  30.3,  0.309, -0.004,  0.000,    -61.8,  1,  22.1,   1.2, 0.099
2025-09-18 10:58:45,        0,  29.7,   2.0,  30.3,  0.309, -0.005,  0.000,    -66.1,  1,  22.1,   1.2, 0.099
2025-09-18 10:58:46,        0,  29.8,   2.4,  30.3,  0.309, -0.005,  0.000,    -70.7,  1,  22.1,   1.3, 0.099
2025-09-18 10:58:47,        0,  29.8,   2.3,  30.3,  0.309, -0.005,  0.000,    -75.8,  1,  22.1,   1.3, 0.099
2025-09-18 10:58:48,        0,  29.8,   2.5,  30.3,  0.308, -0.005,  0.000,    -80.1,  1,  22.1,   1.3, 0.099
2025-09-18 10:58:49,        0,  29.9,   2.7,  30.4,  4.144,  3.313,  0.018,   2307.4,  1,  22.1,   1.3, 0.099
2025-09-18 10:58:50,        0,  30.0,   3.0,  30.3,  5.416,  4.374,  0.024,   6523.7,  1,  22.1,   1.3, 0.100
2025-09-18 10:58:51,        0,  29.8,   2.4,  30.3,  4.727,  3.658,  0.018,  10226.7,  1,  22.1,   1.2, 0.100
2025-09-18 10:58:52,        0,  29.7,   2.0,  30.3,  1.063,  0.042,  0.000,  11210.1,  1,  22.1,   1.2, 0.100
2025-09-18 10:58:53,        0,  30.2,   3.6,  30.3,  4.631,  3.603,  0.021,  13363.0,  1,  22.1,   1.3, 0.100
2025-09-18 10:58:54,        0,  30.6,   4.9,  30.3,  6.372,  5.359,  0.034,  18619.5,  1,  22.1,   1.2, 0.101
2025-09-18 10:58:55,        0,  30.9,   5.7,  30.3,  7.033,  6.044,  0.043,  25984.7,  1,  22.0,   1.2, 0.105
2025-09-18 10:58:56,        0,  31.3,   7.0,  30.3,  6.706,  5.703,  0.039,  32263.5,  1,  22.1,   1.3, 0.129
2025-09-18 10:58:57,        0,  30.3,   3.9,  30.3,  8.900,  8.005,  0.072,  40035.2,  1,  22.1,   1.2, 0.105
2025-09-18 10:58:58,        0,  32.3,   9.8,  30.2,  9.042,  8.152,  0.075,  47227.2,  1,  22.0,   1.2, 0.100
2025-09-18 10:58:59,        0,  32.5,  10.4,  30.2, 10.086,  9.248,  0.094,  58177.5,  1,  22.0,   1.2, 0.098
2025-09-18 10:59:00,        0,  32.9,  11.8,  30.2, 12.457, 11.754,  0.148,  69986.3,  1,  22.0,   1.2, 0.099
2025-09-18 10:59:01,        0,  32.6,  10.7,  30.2, 13.075, 12.408,  0.163,  81425.6,  1,  22.0,   1.2, 0.098
2025-09-18 10:59:02,        0,  33.6,  13.8,  30.3, 15.594, 15.087,  0.239,  94489.6,  1,  22.0,   1.2, 0.100
2025-09-18 10:59:03,        0,  33.9,  14.7,  30.3, 17.368, 16.980,  0.300, 113955.4,  1,  22.0,   1.2, 0.099
2025-09-18 10:59:04,        0,  33.9,  14.6,  30.3, 13.970, 13.372,  0.190, 127407.7,  1,  22.0,   1.2, 0.099
2025-09-18 10:59:05,        0,  33.5,  13.4,  30.2, 16.386, 15.942,  0.262, 142196.3,  1,  22.1,   1.2, 0.100
2025-09-18 10:59:06,        0,  35.1,  18.3,  30.2, 17.534, 17.168,  0.303, 158650.0,  1,  22.0,   1.2, 0.100
2025-09-18 10:59:07,        0,  34.2,  15.7,  30.3, 17.681, 17.340,  0.307, 180395.0,  1,  22.1,   1.3, 0.100
2025-09-18 10:59:08,        0,  37.7,  26.2,  30.3, 19.358, 19.143,  0.374, 200139.7,  1,  22.0,   1.2, 0.100
2025-09-18 10:59:09,        0,  35.3,  18.8,  30.2, 21.023, 20.960,  0.445, 222730.1,  1,  22.1,   1.2, 0.100
2025-09-18 10:59:10,        0,  35.5,  19.4,  30.2, 21.418, 21.411,  0.465, 243518.0,  1,  22.1,   1.3, 0.100
2025-09-18 10:59:11,        0,  34.9,  17.6,  30.2, 23.351, 23.502,  0.549, 269304.4,  1,  22.0,   1.3, 0.100
2025-09-18 10:59:12,        0,  34.6,  16.7,  30.3, 22.765, 22.881,  0.525, 290053.1,  1,  22.1,   1.3, 0.106
2025-09-18 10:59:13,        0,  35.9,  20.7,  30.2, 22.534, 22.637,  0.515, 310306.9,  1,  22.1,   1.3, 0.104
2025-09-18 10:59:14,        0,  35.1,  18.3,  30.2, 25.002, 25.321,  0.639, 333415.6,  1,  22.0,   1.3, 0.098
2025-09-18 10:59:15,        0,  36.0,  21.0,  30.2, 22.922, 23.086,  0.532, 360484.0,  1,  22.1,   1.3, 0.101
2025-09-18 10:59:16,        0,  34.9,  17.8,  30.2, 20.508, 20.479,  0.420, 381167.0,  1,  22.1,   1.3, 0.100
2025-09-18 10:59:17,        0,  35.4,  19.1,  30.2, 22.572, 22.708,  0.513, 401982.6,  1,  22.0,   1.3, 0.100
2025-09-18 10:59:18,        0,  34.6,  16.7,  30.3, 19.959, 19.879,  0.398, 421483.9,  1,  22.0,   1.2, 0.100
2025-09-18 10:59:19,        0,  36.1,  21.4,  30.3, 22.782, 22.927,  0.523, 446499.8,  1,  22.1,   1.3, 0.099
2025-09-18 10:59:20,        0,  34.9,  17.7,  30.3, 24.571, 24.888,  0.615, 467357.8,  1,  22.0,   1.2, 0.100
