Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-15 09:41:39,        0,  29.7,   2.1,  25.1,  0.153, -0.002,  0.000,     -1.7,  1,  21.4,   1.0, 0.100
2025-10-15 09:41:40,        0,  29.8,   2.3,  25.1,  0.153, -0.003,  0.000,     -4.0,  1,  21.4,   0.9, 0.100
2025-10-15 09:41:41,        0,  29.7,   2.1,  25.2,  0.153, -0.002,  0.000,     -6.3,  1,  21.4,   1.0, 0.100
2025-10-15 09:41:42,        0,  29.7,   2.1,  25.1,  0.152, -0.002,  0.000,     -8.3,  1,  21.4,   1.0, 0.098
2025-10-15 09:41:43,        0,  29.7,   2.1,  25.2,  0.152, -0.002,  0.000,    -10.3,  1,  21.4,   1.0, 0.096
2025-10-15 09:41:44,        0,  29.8,   2.3,  25.1,  0.151, -0.002,  0.000,    -12.3,  1,  21.4,   1.0, 0.094
2025-10-15 09:41:45,        0,  29.8,   2.3,  25.2,  0.151, -0.002,  0.000,    -14.0,  1,  21.4,   1.0, 0.093
2025-10-15 09:41:46,        0,  29.7,   2.1,  25.2,  0.150, -0.002,  0.000,    -16.6,  1,  21.4,   0.9, 0.091
2025-10-15 09:41:47,        0,  29.7,   2.1,  25.1,  0.150, -0.002,  0.000,    -18.6,  1,  21.4,   1.0, 0.090
2025-10-15 09:41:48,        0,  29.8,   2.5,  25.1,  0.150, -0.002,  0.000,    -20.9,  1,  21.4,   1.0, 0.089
2025-10-15 09:41:49,        0,  29.7,   2.1,  25.1,  0.149, -0.002,  0.000,    -22.6,  1,  21.4,   1.0, 0.088
2025-10-15 09:41:50,        0,  29.8,   2.3,  25.1,  0.148, -0.002,  0.000,    -25.2,  1,  21.4,   0.9, 0.088
2025-10-15 09:41:51,        0,  29.7,   2.1,  25.2,  0.149, -0.003,  0.000,    -27.5,  1,  21.4,   1.0, 0.087
2025-10-15 09:41:52,        0,  29.8,   2.3,  25.2,  0.150, -0.002,  0.000,    -29.5,  1,  21.4,   0.9, 0.087
2025-10-15 09:41:53,        0,  29.7,   2.1,  25.1,  0.150, -0.002,  0.000,    -32.0,  1,  21.4,   1.0, 0.086
2025-10-15 09:41:54,        0,  29.7,   2.1,  25.1,  0.151, -0.002,  0.000,    -33.8,  1,  21.4,   0.9, 0.086
2025-10-15 09:41:55,        0,  29.8,   2.5,  25.1,  0.151, -0.002,  0.000,    -35.8,  1,  21.4,   0.9, 0.086
2025-10-15 09:41:56,        0,  30.0,   3.0,  25.2,  0.151, -0.002,  0.000,   1297.2,  1,  21.4,   0.9, 0.085
2025-10-15 09:41:57,        0,  30.4,   4.2,  25.2,  6.857,  5.423,  0.037,   7081.6,  1,  21.4,   0.9, 0.085
2025-10-15 09:41:58,        0,  31.0,   6.0,  25.2,  7.639,  6.239,  0.048,  13493.2,  1,  21.4,   0.9, 0.085
2025-10-15 09:41:59,        0,  31.3,   7.0,  25.2,  9.074,  7.734,  0.071,  20628.3,  1,  21.4,   0.9, 0.085
2025-10-15 09:42:00,        0,  32.1,   9.3,  25.2, 10.412,  9.132,  0.096,  29510.3,  1,  21.4,   0.9, 0.085
2025-10-15 09:42:01,        0,  32.5,  10.4,  25.2, 14.001, 12.895,  0.183,  43277.6,  1,  21.4,   0.9, 0.085
