Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-27 10:14:02,        0,  29.8,   2.4,  24.6,  0.137, -0.002,  0.000,     -2.0,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:03,        0,  29.7,   2.2,  24.6,  0.136, -0.002,  0.000,     -4.0,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:04,        0,  29.8,   2.4,  24.7,  0.136, -0.002,  0.000,     -6.0,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:05,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,     -8.6,  1,  21.4,   1.0, 0.099
2025-10-27 10:14:06,        0,  29.8,   2.4,  24.7,  0.136, -0.002,  0.000,    -10.6,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:07,        0,  29.8,   2.5,  24.7,  0.137, -0.002,  0.000,    -12.6,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:08,        0,  29.8,   2.4,  24.7,  0.136, -0.002,  0.000,    -14.0,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:09,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,    -16.0,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:10,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,    -17.7,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:11,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,    -19.5,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:12,        0,  29.8,   2.4,  24.7,  0.136, -0.002,  0.000,    -21.5,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:13,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,    -23.5,  1,  21.4,   1.0, 0.099
2025-10-27 10:14:14,        0,  29.8,   2.4,  24.7,  0.136, -0.002,  0.000,    -25.5,  1,  21.4,   1.0, 0.099
2025-10-27 10:14:15,        0,  29.8,   2.4,  24.7,  0.137, -0.002,  0.000,    -27.2,  1,  21.4,   1.0, 0.099
2025-10-27 10:14:16,        0,  29.9,   2.6,  24.7,  0.137, -0.002,  0.000,    -28.6,  1,  21.5,   1.0, 0.099
2025-10-27 10:14:17,        0,  30.1,   3.4,  24.7,  0.732,  0.624,  0.003,   1923.5,  1,  21.4,   1.0, 0.099
2025-10-27 10:14:18,        0,  30.4,   4.2,  24.7,  5.905,  5.189,  0.031,   6735.4,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:19,        0,  30.3,   4.0,  24.7,  5.702,  4.945,  0.028,  11715.9,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:20,        0,  30.0,   3.1,  24.7,  5.992,  5.297,  0.032,  17089.2,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:21,        0,  31.8,   8.5,  24.7,  7.787,  7.451,  0.058,  25379.6,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:22,        0,  32.2,   9.5,  24.7, 10.634, 10.884,  0.116,  36836.8,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:23,        0,  33.4,  13.1,  24.7, 14.069, 15.044,  0.213,  49774.9,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:24,        0,  35.5,  19.6,  24.6, 15.589, 16.893,  0.264,  65978.9,  1,  21.4,   1.0, 0.101
2025-10-27 10:14:25,        0,  34.7,  17.1,  24.6, 16.000, 17.389,  0.279,  87983.3,  1,  21.4,   1.0, 0.104
2025-10-27 10:14:26,        0,  36.0,  21.1,  24.7, 22.231, 24.979,  0.557, 110648.4,  1,  21.5,   1.0, 0.119
2025-10-27 10:14:27,        0,  37.1,  24.2,  24.7, 21.778, 24.432,  0.533, 136407.0,  1,  21.4,   1.0, 0.100
2025-10-27 10:14:28,        0,  38.8,  29.3,  24.6, 30.429, 35.032,  1.069, 167383.9,  1,  21.4,   1.0, 0.098
2025-10-27 10:14:29,        0,  41.4,  37.3,  24.6, 24.574, 27.850,  0.687, 198219.1,  1,  21.4,   1.0, 0.098
