Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-09-30 12:45:51,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,     -3.1,  1,  21.6,   1.3, 0.100
2025-09-30 12:45:52,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,     -6.0,  1,  21.6,   1.3, 0.100
2025-09-30 12:45:53,        0,  29.5,   1.6,  25.0,  0.196, -0.003,  0.000,     -8.9,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:54,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,    -12.0,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:55,        0,  29.5,   1.6,  25.0,  0.196, -0.003,  0.000,    -14.9,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:56,        0,  29.5,   1.6,  25.0,  0.196, -0.003,  0.000,    -17.7,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:57,        0,  29.5,   1.6,  25.0,  0.196, -0.003,  0.000,    -20.9,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:58,        0,  29.5,   1.5,  25.0,  0.196, -0.002,  0.000,    -23.5,  1,  21.7,   1.3, 0.100
2025-09-30 12:45:59,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,    -26.3,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:00,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,    -29.2,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:01,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,    -32.6,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:02,        0,  29.5,   1.5,  25.0,  0.196, -0.003,  0.000,    -35.2,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:03,        0,  29.5,   1.5,  25.0,  0.195, -0.003,  0.000,    -38.1,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:04,        0,  29.6,   1.8,  25.0,  0.195, -0.003,  0.000,    -40.6,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:05,        0,  29.7,   2.1,  25.0,  0.195, -0.003,  0.000,    -44.3,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:06,        0,  30.6,   4.8,  25.0,  2.431,  2.190,  0.011,   2273.4,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:07,        0,  31.0,   5.9,  25.0,  6.645,  6.730,  0.045,   8623.4,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:08,        0,  31.0,   6.1,  25.0,  7.235,  7.475,  0.054,  15668.4,  1,  21.7,   1.3, 0.100
2025-09-30 12:46:09,        0,  32.4,  10.2,  25.0,  7.007,  7.178,  0.051,  24873.2,  1,  21.7,   1.3, 0.100
