Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-11-12 14:10:09,        0,  29.5,   1.5,  24.8,  0.313, -0.004,  0.000,     -2.3,  1,  22.4,   1.0, 0.101
2025-11-12 14:10:10,        0,  29.5,   1.5,  24.8,  0.309, -0.004,  0.000,     -6.3,  1,  22.5,   1.0, 0.100
2025-11-12 14:10:11,        0,  29.4,   1.3,  24.8,  0.305, -0.004,  0.000,     -9.7,  1,  22.4,   1.0, 0.100
2025-11-12 14:10:12,        0,  29.4,   1.3,  24.9,  0.299, -0.003,  0.000,    -13.4,  1,  22.5,   1.0, 0.100
2025-11-12 14:10:13,        0,  29.5,   1.5,  24.9,  0.296, -0.004,  0.000,    -18.0,  1,  22.5,   1.0, 0.099
2025-11-12 14:10:14,        0,  29.5,   1.5,  24.9,  0.291, -0.004,  0.000,    -21.7,  1,  22.5,   1.0, 0.098
2025-11-12 14:10:15,        0,  29.5,   1.5,  24.9,  0.287, -0.004,  0.000,    -25.2,  1,  22.5,   1.0, 0.098
2025-11-12 14:10:16,        0,  29.5,   1.5,  24.9,  0.282, -0.004,  0.000,    -29.2,  1,  22.5,   1.0, 0.097
2025-11-12 14:10:17,        0,  29.4,   1.3,  24.9,  0.279, -0.004,  0.000,    -32.9,  1,  22.5,   1.0, 0.097
2025-11-12 14:10:18,        0,  29.5,   1.6,  24.9,  0.276, -0.004,  0.000,    -36.3,  1,  22.5,   1.0, 0.097
2025-11-12 14:10:19,        0,  29.6,   1.7,  24.9,  0.271, -0.003,  0.000,    -39.5,  1,  22.5,   1.0, 0.097
2025-11-12 14:10:20,        0,  29.5,   1.5,  24.9,  0.268, -0.004,  0.000,    -43.8,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:21,        0,  29.4,   1.3,  24.9,  0.263, -0.004,  0.000,    -47.2,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:22,        0,  29.5,   1.5,  24.9,  0.261, -0.004,  0.000,    -50.4,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:23,        0,  29.5,   1.5,  24.9,  0.256, -0.003,  0.000,    -54.4,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:24,        0,  29.6,   1.7,  24.9,  0.255, -0.003,  0.000,    -57.5,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:25,        0,  29.4,   1.3,  24.9,  0.252, -0.004,  0.000,    -60.9,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:26,        0,  29.4,   1.3,  24.9,  0.249, -0.003,  0.000,    -64.7,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:27,        0,  29.6,   1.7,  24.9,  0.246, -0.003,  0.000,    -67.5,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:28,        0,  29.6,   1.8,  24.9,  0.243, -0.003,  0.000,    -70.4,  1,  22.5,   1.0, 0.095
2025-11-12 14:10:29,        0,  29.8,   2.4,  24.9,  0.241, -0.003,  0.000,    -74.1,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:30,        0,  29.8,   2.5,  24.9,  4.063,  3.609,  0.018,   1460.6,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:31,        0,  30.3,   3.9,  24.9,  5.273,  4.748,  0.025,   4968.2,  1,  22.5,   1.0, 0.096
2025-11-12 14:10:32,        0,  30.5,   4.6,  24.9,  5.276,  4.756,  0.025,  10856.4,  1,  22.5,   1.0, 0.102
2025-11-12 14:10:33,        0,  30.9,   5.7,  24.9,  6.868,  6.794,  0.047,  17021.1,  1,  22.5,   0.9, 0.112
2025-11-12 14:10:34,        0,  31.6,   7.8,  24.9,  7.973,  8.215,  0.066,  25110.9,  1,  22.5,   1.0, 0.159
2025-11-12 14:10:35,        0,  32.2,   9.5,  24.9,  9.264,  9.884,  0.092,  34017.6,  1,  22.5,   0.9, 0.113
2025-11-12 14:10:36,        0,  32.4,  10.2,  24.9, 13.788, 15.728,  0.218,  50386.3,  1,  22.4,   0.9, 0.102
2025-11-12 14:10:37,        0,  34.5,  16.4,  24.8, 12.346, 13.867,  0.172,  64434.5,  1,  22.4,   0.9, 0.100
2025-11-12 14:10:38,        0,  34.3,  15.8,  24.9, 15.012, 17.330,  0.261,  80984.1,  1,  22.4,   0.8, 0.100
2025-11-12 14:10:39,        0,  34.3,  16.0,  24.9, 17.736, 20.874,  0.371, 102742.5,  1,  22.4,   0.9, 0.099
2025-11-12 14:10:40,        0,  38.5,  28.5,  24.8, 19.212, 22.805,  0.448, 123716.1,  1,  22.4,   0.9, 0.099
2025-11-12 14:10:41,        0,  34.6,  16.7,  24.8, 22.647, 27.302,  0.619, 149316.5,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:42,        0,  36.2,  21.5,  24.8, 20.975, 25.130,  0.530, 176946.8,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:43,        0,  39.4,  31.1,  24.8, 22.486, 27.127,  0.611, 202086.4,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:44,        0,  39.4,  31.3,  24.8, 24.809, 30.188,  0.754, 231522.9,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:45,        0,  38.0,  26.9,  24.8, 28.393, 34.945,  0.993, 269925.8,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:46,        0,  40.7,  35.0,  24.8, 30.940, 38.282,  1.202, 306295.1,  1,  22.5,   0.8, 0.099
2025-11-12 14:10:47,        0,  39.5,  31.5,  24.8, 26.447, 32.438,  0.862, 338344.0,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:48,        0,  37.4,  25.3,  24.9, 31.549, 39.198,  1.242, 372966.1,  1,  22.4,   0.8, 0.099
2025-11-12 14:10:49,        0,  43.2,  42.7,  24.9, 36.316, 45.464,  1.677, 414552.2,  1,  22.5,   0.9, 0.100
2025-11-12 14:10:50,        0,  42.8,  41.3,  24.9, 29.285, 36.296,  1.066, 453642.7,  1,  22.5,   0.9, 0.102
2025-11-12 14:10:51,        0,  41.9,  38.8,  24.8, 31.102, 38.787,  1.214, 492129.5,  1,  22.5,   0.9, 0.101
2025-11-12 14:10:52,        0,  41.4,  37.1,  24.9, 36.816, 46.436,  1.710, 544207.8,  1,  22.5,   0.8, 0.100
2025-11-12 14:10:53,        0,  42.3,  39.9,  24.8, 32.949, 41.356,  1.364, 584232.6,  1,  22.4,   0.9, 0.100
2025-11-12 14:10:54,        0,  41.4,  37.1,  24.9, 30.599, 38.250,  1.171, 622675.7,  1,  22.4,   0.8, 0.100
2025-11-12 14:10:55,        0,  34.5,  16.5,  24.9, 33.121, 41.640,  1.395, 665169.6,  1,  22.4,   0.8, 0.100
