Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-08 15:12:24,        0,  29.7,   2.0,  23.2,  0.000,  0.001,  0.000,      0.3,  1,  21.6,   1.0, 0.100
2025-10-08 15:12:25,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      0.9,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:26,        0,  29.7,   2.0,  23.2,  0.000,  0.001,  0.000,      1.1,  1,  21.6,   1.0, 0.100
2025-10-08 15:12:27,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      1.7,  1,  21.7,   1.1, 0.100
2025-10-08 15:12:28,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      2.3,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:29,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      3.1,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:30,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      3.7,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:31,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      4.3,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:32,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      4.6,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:33,        0,  29.7,   2.0,  23.2,  0.000,  0.001,  0.000,      5.4,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:34,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      6.0,  1,  21.7,   1.0, 0.099
2025-10-08 15:12:35,        0,  29.7,   2.2,  23.2,  0.000,  0.000,  0.000,      6.6,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:36,        0,  29.7,   2.0,  23.2,  0.000,  0.001,  0.000,      7.2,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:37,        0,  29.8,   2.4,  23.2,  0.000,  0.001,  0.000,      7.7,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:38,        0,  29.7,   2.2,  23.2,  0.000,  0.001,  0.000,      8.0,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:39,        0,  29.8,   2.5,  23.2,  0.000,  0.001,  0.000,      8.3,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:40,        0,  30.0,   2.9,  23.2,  0.000,  0.001,  0.000,   1120.7,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:41,        0,  30.1,   3.4,  23.2,  5.011,  4.373,  0.022,   5300.0,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:42,        0,  30.6,   4.8,  23.2,  5.591,  5.115,  0.029,  10303.7,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:43,        0,  30.6,   4.8,  23.2,  5.545,  5.056,  0.028,  16669.8,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:44,        0,  31.1,   6.2,  23.2,  7.289,  7.283,  0.054,  23565.7,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:45,        0,  31.7,   8.0,  23.2,  7.888,  8.047,  0.064,  31251.0,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:46,        0,  32.1,   9.4,  23.2,  9.741, 10.423,  0.104,  40775.0,  1,  21.7,   1.0, 0.100
2025-10-08 15:12:47,        0,  32.2,   9.7,  23.2, 11.138, 12.213,  0.136,  54271.9,  1,  21.7,   1.0, 0.101
2025-10-08 15:12:48,        0,  32.9,  11.6,  23.2, 13.692, 15.500,  0.212,  67904.4,  1,  21.6,   1.0, 0.102
2025-10-08 15:12:49,        0,  33.7,  14.1,  23.2, 13.542, 15.294,  0.207,  82321.9,  1,  21.7,   1.0, 0.090
2025-10-08 15:12:50,        0,  34.0,  15.0,  23.2, 13.098, 14.716,  0.195,  96999.8,  1,  21.7,   1.0, 0.095
2025-10-08 15:12:51,        0,  37.2,  24.6,  23.2, 15.400, 17.674,  0.272, 114601.7,  1,  21.6,   1.0, 0.097
2025-10-08 15:12:52,        0,  34.5,  16.5,  23.2, 15.189, 17.393,  0.270, 139842.5,  1,  21.6,   1.0, 0.098
