Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-09-30 13:29:53,        0,  29.7,   2.1,  25.3,  0.256, -0.004,  0.000,     -2.3,  1,  21.5,   1.2, 0.100
2025-09-30 13:29:54,        0,  29.7,   2.1,  25.3,  0.256, -0.003,  0.000,     -6.0,  1,  21.5,   1.2, 0.100
2025-09-30 13:29:55,        0,  29.7,   2.1,  25.3,  0.255, -0.004,  0.000,     -9.4,  1,  21.5,   1.2, 0.100
2025-09-30 13:29:56,        0,  29.8,   2.3,  25.3,  0.255, -0.003,  0.000,    -12.9,  1,  21.6,   1.2, 0.100
2025-09-30 13:29:57,        0,  29.7,   2.1,  25.3,  0.255, -0.004,  0.000,    -16.6,  1,  21.6,   1.2, 0.100
2025-09-30 13:29:58,        0,  29.8,   2.3,  25.3,  0.255, -0.004,  0.000,    -20.9,  1,  21.6,   1.2, 0.100
2025-09-30 13:29:59,        0,  29.8,   2.3,  25.3,  0.256, -0.004,  0.000,    -24.6,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:00,        0,  29.8,   2.3,  25.3,  0.256, -0.004,  0.000,    -28.3,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:01,        0,  29.7,   2.1,  25.3,  0.257, -0.003,  0.000,    -31.5,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:02,        0,  29.7,   2.1,  25.3,  0.256, -0.004,  0.000,    -36.0,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:03,        0,  29.8,   2.3,  25.3,  0.258, -0.004,  0.000,    -39.8,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:04,        0,  29.8,   2.3,  25.3,  0.258, -0.004,  0.000,    -43.8,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:05,        0,  29.7,   2.1,  25.3,  0.257, -0.004,  0.000,    -47.5,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:06,        0,  29.8,   2.3,  25.3,  0.257, -0.004,  0.000,    -52.1,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:07,        0,  29.9,   2.6,  25.3,  0.258, -0.003,  0.000,    -55.5,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:08,        0,  30.1,   3.4,  25.3,  4.797,  4.383,  0.021,   2692.8,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:09,        0,  30.8,   5.4,  25.3,  5.257,  4.938,  0.026,   7594.3,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:10,        0,  30.4,   4.1,  25.3,  6.032,  5.905,  0.036,  14649.0,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:11,        0,  30.8,   5.4,  25.3,  6.517,  6.511,  0.043,  20790.5,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:12,        0,  30.5,   4.4,  25.3,  7.551,  7.810,  0.059,  28215.4,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:13,        0,  31.8,   8.3,  25.3, 10.921, 12.101,  0.133,  37752.1,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:14,        0,  33.7,  14.2,  25.4, 14.468, 16.629,  0.241,  54003.2,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:15,        0,  35.6,  19.8,  25.3, 16.685, 19.462,  0.325,  71670.6,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:16,        0,  35.5,  19.6,  25.3, 15.817, 18.322,  0.290,  90160.0,  1,  21.6,   1.2, 0.100
2025-09-30 13:30:17,        0,  35.0,  18.1,  25.3, 16.927, 19.741,  0.337, 109521.7,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:18,        0,  38.1,  27.3,  25.3, 16.968, 19.781,  0.340, 133887.0,  1,  21.6,   1.2, 0.074
2025-09-30 13:30:19,        0,  36.3,  21.9,  25.3, 21.268, 25.292,  0.539, 159952.1,  1,  21.5,   1.2, 0.093
2025-09-30 13:30:20,        0,  36.8,  23.3,  25.3, 28.426, 34.554,  0.985, 189742.8,  1,  21.5,   1.2, 0.097
2025-09-30 13:30:21,        0,  41.0,  36.1,  25.3, 23.144, 27.731,  0.654, 218379.0,  1,  21.5,   1.2, 0.098
2025-09-30 13:30:22,        0,  41.6,  37.7,  25.3, 26.886, 32.586,  0.878, 260534.2,  1,  21.5,   1.2, 0.099
2025-09-30 13:30:23,        0,  43.6,  43.7,  25.3, 36.837, 45.568,  1.681, 303748.5,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:24,        0,  40.8,  35.4,  25.3, 34.381, 42.451,  1.463, 346148.3,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:25,        0,  44.6,  46.7,  25.3, 36.746, 45.566,  1.678, 388149.9,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:26,        0,  44.0,  44.9,  25.3, 35.224, 43.629,  1.546, 442455.5,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:27,        0,  44.8,  47.5,  25.3, 43.745, 54.885,  2.401, 493105.1,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:28,        0,  43.4,  43.2,  25.3, 37.586, 46.913,  1.773, 536970.5,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:29,        0,  46.2,  51.5,  25.3, 39.215, 49.039,  1.935, 581287.8,  1,  21.5,   1.2, 0.100
2025-09-30 13:30:30,        0,  48.3,  57.8,  25.3, 39.049, 48.916,  1.912, 643010.1,  1,  21.5,   1.2, 0.100
