Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-08 09:22:41,        0,  29.2,   0.7,  22.8,  0.225, -0.003,  0.000,     -1.7,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:42,        0,  29.3,   0.9,  22.8,  0.223, -0.003,  0.000,     -4.6,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:43,        0,  29.3,   0.9,  22.9,  0.220, -0.003,  0.000,     -7.7,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:44,        0,  29.3,   1.0,  22.8,  0.218, -0.003,  0.000,    -10.9,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:45,        0,  29.3,   0.9,  22.8,  0.216, -0.003,  0.000,    -13.7,  1,  20.9,   1.0, 0.099
2025-10-08 09:22:46,        0,  29.3,   0.9,  22.9,  0.214, -0.003,  0.000,    -16.6,  1,  20.9,   1.0, 0.099
2025-10-08 09:22:47,        0,  29.3,   1.0,  22.9,  0.212, -0.003,  0.000,    -19.7,  1,  20.9,   1.0, 0.099
2025-10-08 09:22:48,        0,  29.3,   0.9,  22.9,  0.210, -0.003,  0.000,    -22.6,  1,  20.9,   1.0, 0.099
2025-10-08 09:22:49,        0,  29.3,   0.9,  22.9,  0.208, -0.003,  0.000,    -25.2,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:50,        0,  29.3,   0.9,  22.9,  0.206, -0.003,  0.000,    -27.8,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:51,        0,  29.3,   1.0,  22.9,  0.205, -0.003,  0.000,    -30.9,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:52,        0,  29.3,   1.0,  22.9,  0.202, -0.002,  0.000,    -33.2,  1,  21.0,   1.0, 0.100
2025-10-08 09:22:53,        0,  29.3,   1.0,  22.9,  0.201, -0.003,  0.000,    -35.8,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:54,        0,  29.3,   1.0,  22.9,  0.200, -0.003,  0.000,    -38.3,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:55,        0,  29.4,   1.2,  22.9,  0.198, -0.003,  0.000,    -41.5,  1,  21.0,   1.0, 0.100
2025-10-08 09:22:56,        0,  29.5,   1.4,  22.9,  0.196, -0.003,  0.000,    -44.1,  1,  21.0,   1.0, 0.100
2025-10-08 09:22:57,        0,  29.6,   1.9,  22.9,  1.008,  0.798,  0.004,    601.4,  1,  21.0,   1.0, 0.100
2025-10-08 09:22:58,        0,  30.7,   5.1,  22.9,  4.364,  3.336,  0.019,   3541.1,  1,  20.9,   1.0, 0.100
2025-10-08 09:22:59,        0,  30.6,   4.7,  22.9,  6.758,  6.010,  0.041,  10578.6,  1,  21.0,   1.0, 0.100
2025-10-08 09:23:00,        0,  30.9,   5.6,  22.9,  7.372,  6.721,  0.050,  17013.9,  1,  21.0,   1.0, 0.100
2025-10-08 09:23:01,        0,  31.4,   7.3,  22.9,  7.571,  6.947,  0.053,  24225.7,  1,  21.0,   1.0, 0.100
2025-10-08 09:23:02,        0,  31.4,   7.2,  22.9, 11.276, 11.260,  0.129,  34711.1,  1,  21.0,   1.0, 0.100
2025-10-08 09:23:03,        0,  33.6,  13.8,  22.9, 11.869, 11.946,  0.142,  45960.0,  1,  21.0,   1.0, 0.100
2025-10-08 09:23:04,        0,  35.4,  19.2,  22.9, 16.097, 16.901,  0.272,  65899.9,  1,  20.9,   1.0, 0.101
2025-10-08 09:23:05,        0,  35.2,  18.5,  22.8, 18.993, 20.298,  0.386,  86543.7,  1,  20.9,   1.0, 0.101
2025-10-08 09:23:06,        0,  35.2,  18.5,  22.9, 21.648, 23.435,  0.509, 109334.6,  1,  20.9,   1.0, 0.084
