Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-01 12:23:34,        0,  29.7,   2.2,  29.0,  0.227, -0.003,  0.000,     -3.1,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:35,        0,  29.7,   2.2,  28.9,  0.227, -0.003,  0.000,     -6.0,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:36,        0,  29.8,   2.4,  29.0,  0.226, -0.003,  0.000,     -9.2,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:36,        0,  29.7,   2.0,  29.0,  0.225, -0.003,  0.000,    -12.0,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:38,        0,  29.7,   2.0,  29.0,  0.224, -0.003,  0.000,    -16.0,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:39,        0,  29.8,   2.4,  29.0,  0.225, -0.003,  0.000,    -18.9,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:40,        0,  29.8,   2.4,  29.0,  0.223, -0.003,  0.000,    -21.7,  1,  21.9,   1.2, 0.100
2025-10-01 12:23:40,        0,  29.8,   2.4,  28.9,  0.223, -0.003,  0.000,    -25.2,  1,  21.9,   1.2, 0.100
2025-10-01 12:23:42,        0,  29.8,   2.4,  29.0,  0.221, -0.003,  0.000,    -28.9,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:43,        0,  29.7,   2.2,  29.0,  0.221, -0.003,  0.000,    -32.0,  1,  21.9,   1.2, 0.100
2025-10-01 12:23:44,        0,  29.8,   2.4,  29.0,  0.221, -0.003,  0.000,    -35.2,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:44,        0,  29.8,   2.4,  29.0,  0.220, -0.003,  0.000,    -38.1,  1,  21.8,   1.2, 0.100
2025-10-01 12:23:46,        0,  29.8,   2.4,  29.0,  0.220, -0.003,  0.000,    -41.8,  1,  21.9,   1.2, 0.100
2025-10-01 12:23:47,        0,  29.9,   2.6,  28.9,  0.218, -0.003,  0.000,    -44.9,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:48,        0,  29.9,   2.6,  29.0,  1.506,  1.320,  0.006,   1353.3,  1,  21.9,   1.3, 0.100
2025-10-01 12:23:48,        0,  30.1,   3.3,  29.0,  4.749,  4.406,  0.021,   5559.3,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:50,        0,  30.1,   3.3,  29.0,  4.715,  4.360,  0.022,  10068.2,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:51,        0,  31.3,   6.8,  29.0,  5.254,  5.064,  0.027,  15508.7,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:52,        0,  31.9,   8.7,  29.0,  7.681,  8.308,  0.066,  23702.1,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:52,        0,  32.5,  10.4,  29.0, 10.681, 12.327,  0.132,  34812.1,  1,  21.8,   1.3, 0.100
2025-10-01 12:23:54,        0,  31.4,   7.3,  29.0, 12.527, 14.802,  0.186,  50574.6,  1,  21.9,   1.3, 0.100
