Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-15 10:27:48,        0,  29.5,   1.4,  25.4,  0.176, -0.003,  0.000,     -2.0,  1,  21.6,   1.0, 0.100
2025-10-15 10:27:49,        0,  29.5,   1.4,  25.3,  0.175, -0.003,  0.000,     -4.6,  1,  21.6,   0.9, 0.100
2025-10-15 10:27:50,        0,  29.5,   1.6,  25.4,  0.175, -0.003,  0.000,     -6.9,  1,  21.6,   1.0, 0.100
2025-10-15 10:27:51,        0,  29.5,   1.6,  25.5,  0.173, -0.002,  0.000,     -9.4,  1,  21.6,   1.0, 0.098
2025-10-15 10:27:52,        0,  29.5,   1.6,  25.4,  0.173, -0.003,  0.000,    -12.0,  1,  21.6,   1.0, 0.095
2025-10-15 10:27:53,        0,  29.5,   1.6,  25.4,  0.172, -0.003,  0.000,    -14.3,  1,  21.6,   1.0, 0.094
2025-10-15 10:27:54,        0,  29.5,   1.6,  25.4,  0.172, -0.002,  0.000,    -16.6,  1,  21.6,   1.0, 0.092
2025-10-15 10:27:55,        0,  29.5,   1.4,  25.4,  0.171, -0.003,  0.000,    -19.2,  1,  21.6,   1.0, 0.090
2025-10-15 10:27:56,        0,  29.5,   1.6,  25.5,  0.170, -0.003,  0.000,    -21.7,  1,  21.6,   1.0, 0.089
2025-10-15 10:27:57,        0,  29.5,   1.6,  25.4,  0.169, -0.003,  0.000,    -24.0,  1,  21.6,   1.0, 0.088
2025-10-15 10:27:58,        0,  29.5,   1.6,  25.4,  0.170, -0.003,  0.000,    -26.3,  1,  21.6,   1.0, 0.087
2025-10-15 10:27:59,        0,  29.5,   1.6,  25.4,  0.169, -0.003,  0.000,    -28.9,  1,  21.6,   1.0, 0.087
2025-10-15 10:28:00,        0,  29.5,   1.6,  25.4,  0.168, -0.002,  0.000,    -30.9,  1,  21.6,   1.0, 0.086
2025-10-15 10:28:01,        0,  29.5,   1.6,  25.4,  0.168, -0.003,  0.000,    -33.2,  1,  21.6,   1.0, 0.085
2025-10-15 10:28:02,        0,  29.5,   1.6,  25.4,  0.167, -0.002,  0.000,    -35.5,  1,  21.6,   1.0, 0.085
2025-10-15 10:28:03,        0,  29.5,   1.6,  25.4,  0.167, -0.003,  0.000,    -38.3,  1,  21.6,   1.0, 0.084
2025-10-15 10:28:04,        0,  29.7,   2.1,  25.4,  0.167, -0.002,  0.000,    -40.3,  1,  21.6,   1.0, 0.084
2025-10-15 10:28:05,        0,  29.8,   2.3,  25.4,  0.166, -0.002,  0.000,    -42.3,  1,  21.6,   1.0, 0.084
2025-10-15 10:28:06,        0,  30.3,   3.9,  25.4,  5.892,  4.422,  0.026,   1865.4,  1,  21.6,   1.0, 0.084
2025-10-15 10:28:07,        0,  30.8,   5.3,  25.4,  7.278,  5.713,  0.042,   8355.3,  1,  21.6,   1.0, 0.084
2025-10-15 10:28:08,        0,  31.9,   8.8,  25.4,  9.437,  7.887,  0.075,  15409.2,  1,  21.6,   1.0, 0.083
2025-10-15 10:28:09,        0,  32.1,   9.2,  25.4, 10.045,  8.505,  0.086,  24442.0,  1,  21.6,   1.0, 0.083
2025-10-15 10:28:10,        0,  32.6,  10.9,  25.4, 13.824, 12.344,  0.171,  36260.6,  1,  21.6,   1.0, 0.083
2025-10-15 10:28:11,        0,  34.2,  15.5,  25.4, 14.628, 13.144,  0.197,  51164.0,  1,  21.6,   1.0, 0.088
2025-10-15 10:28:12,        0,  33.6,  13.9,  25.4, 18.327, 16.923,  0.311,  66826.1,  1,  21.6,   1.0, 0.091
2025-10-15 10:28:13,        0,  34.1,  15.3,  25.4, 18.624, 17.191,  0.322,  82436.9,  1,  21.6,   1.0, 0.321
2025-10-15 10:28:14,        0,  36.7,  23.0,  25.3, 23.688, 22.365,  0.535, 102340.8,  1,  21.5,   1.0, 0.132
2025-10-15 10:28:15,        0,  38.2,  27.6,  25.4, 27.523, 26.301,  0.728, 131538.7,  1,  21.5,   1.0, 0.101
2025-10-15 10:28:16,        0,  39.0,  30.1,  25.4, 33.553, 32.580,  1.094, 162482.6,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:17,        0,  39.5,  31.6,  25.4, 36.831, 36.112,  1.331, 197307.3,  1,  21.5,   0.9, 0.098
2025-10-15 10:28:18,        0,  40.5,  34.5,  25.4, 39.427, 38.975,  1.547, 241554.2,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:19,        0,  43.6,  43.8,  25.3, 44.450, 44.405,  1.983, 284475.5,  1,  21.5,   0.9, 0.098
2025-10-15 10:28:20,        0,  45.3,  48.9,  25.3, 53.501, 54.363,  2.909, 334335.2,  1,  21.6,   1.0, 0.099
2025-10-15 10:28:21,        0,  40.8,  35.5,  25.3, 52.430, 53.454,  2.822, 382887.9,  1,  21.5,   0.9, 0.099
2025-10-15 10:28:22,        0,  41.5,  37.6,  25.3, 54.809, 55.970,  3.092, 441638.7,  1,  21.5,   1.0, 0.099
2025-10-15 10:28:23,        0,  45.8,  50.3,  25.4, 53.787, 54.615,  2.939, 490228.0,  1,  21.6,   0.9, 0.099
2025-10-15 10:28:24,        0,  43.6,  43.8,  25.4, 52.994, 53.387,  2.831, 541353.7,  1,  21.6,   0.9, 0.099
2025-10-15 10:28:25,        0,  41.5,  37.5,  25.4, 53.885, 53.809,  2.917, 591169.8,  1,  21.5,   0.9, 0.099
2025-10-15 10:28:26,        0,  45.8,  50.4,  25.3, 53.183, 52.693,  2.811, 650982.3,  1,  21.5,   1.0, 0.099
2025-10-15 10:28:27,        0,  41.0,  36.0,  25.4, 54.967, 53.025,  2.916, 701128.3,  1,  21.5,   1.0, 0.100
2025-10-15 10:28:28,        0,  44.7,  47.1,  25.4, 49.549, 47.293,  2.348, 746158.2,  1,  21.6,   1.0, 0.109
2025-10-15 10:28:29,        0,  44.1,  45.2,  25.5, 58.069, 54.414,  3.161, 796109.8,  1,  21.5,   1.0, 0.107
2025-10-15 10:28:30,        0,  42.0,  38.9,  25.5, 56.786, 51.477,  2.925, 855203.0,  1,  21.5,   1.0, 0.096
2025-10-15 10:28:31,        0,  40.5,  34.6,  25.4, 53.825, 48.643,  2.630, 901857.2,  1,  21.5,   1.0, 0.089
2025-10-15 10:28:32,        0,  44.8,  47.4,  25.4, 59.663, 54.115,  3.234, 948825.7,  1,  21.5,   1.0, 0.091
2025-10-15 10:28:33,        0,  41.7,  38.1,  25.5, 51.932, 46.409,  2.455, 995969.1,  1,  21.6,   1.0, 0.093
2025-10-15 10:28:34,        0,  36.6,  22.7,  25.4, 53.138, 48.045,  2.565,1039904.4,  1,  21.6,   1.0, 0.093
2025-10-15 10:28:35,        0,  38.4,  28.1,  25.5, 26.847, 24.447,  0.667,1064386.1,  1,  21.6,   1.0, 0.094
2025-10-15 10:28:36,        0,  40.1,  33.4,  25.4, 37.051, 35.034,  1.299,1098423.5,  1,  21.5,   1.0, 0.095
2025-10-15 10:28:37,        0,  38.9,  29.7,  25.5, 35.870, 33.933,  1.222,1132172.6,  1,  21.5,   1.0, 0.095
2025-10-15 10:28:38,        0,  32.0,   9.0,  25.5, 43.217, 41.246,  1.788,1165959.4,  1,  21.5,   1.0, 0.095
2025-10-15 10:28:39,        0,  39.0,  30.0,  25.5, 27.626, 25.715,  0.775,1194721.3,  1,  21.6,   1.0, 0.096
2025-10-15 10:28:40,        0,  40.9,  35.7,  25.5, 38.026, 36.102,  1.374,1227829.0,  1,  21.6,   1.0, 0.096
2025-10-15 10:28:41,        0,  38.9,  29.7,  25.5, 31.613, 29.508,  0.943,1258796.3,  1,  21.6,   1.0, 0.096
2025-10-15 10:28:42,        0,  35.0,  18.1,  25.5, 32.368, 30.194,  0.984,1288670.0,  1,  21.5,   1.0, 0.096
2025-10-15 10:28:43,        0,  40.4,  34.1,  25.5, 39.757, 37.518,  1.494,1325456.8,  1,  21.6,   1.0, 0.096
2025-10-15 10:28:44,        0,  36.9,  23.7,  25.5, 35.828, 33.562,  1.203,1358614.0,  1,  21.6,   1.0, 0.097
2025-10-15 10:28:45,        0,  37.1,  24.2,  25.5, 29.027, 26.705,  0.810,1384091.4,  1,  21.6,   1.0, 0.097
2025-10-15 10:28:46,        0,  37.2,  24.6,  25.5, 35.315, 32.865,  1.163,1414529.8,  1,  21.6,   1.0, 0.097
2025-10-15 10:28:47,        0,  39.1,  30.2,  25.5, 29.347, 26.901,  0.826,1444353.4,  1,  21.6,   1.0, 0.097
2025-10-15 10:28:48,        0,  36.9,  23.7,  25.5, 32.190, 29.690,  0.963,1475092.3,  1,  21.5,   1.0, 0.097
2025-10-15 10:28:49,        0,  38.1,  27.4,  25.5, 28.593, 26.024,  0.757,1501077.7,  1,  21.6,   1.0, 0.097
2025-10-15 10:28:50,        0,  39.6,  31.8,  25.5, 39.010, 36.302,  1.420,1534076.8,  1,  21.6,   1.0, 0.098
2025-10-15 10:28:51,        0,  38.6,  28.7,  25.5, 32.763, 30.132,  0.989,1569276.4,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:52,        0,  37.0,  23.9,  25.5, 31.178, 28.541,  0.904,1594823.2,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:53,        0,  38.5,  28.6,  25.5, 31.551, 28.824,  0.923,1622133.4,  1,  21.6,   1.0, 0.098
2025-10-15 10:28:54,        0,  38.1,  27.2,  25.5, 36.640, 33.792,  1.239,1654096.7,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:55,        0,  37.4,  25.3,  25.5, 35.583, 32.744,  1.177,1690394.5,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:56,        0,  38.8,  29.3,  25.5, 38.943, 35.988,  1.403,1721381.4,  1,  21.6,   1.0, 0.098
2025-10-15 10:28:57,        0,  39.5,  31.4,  25.5, 38.116, 35.194,  1.343,1754348.4,  1,  21.5,   1.0, 0.098
2025-10-15 10:28:58,        0,  38.9,  29.7,  25.5, 39.602, 36.645,  1.452,1788360.8,  1,  21.6,   1.0, 0.099
2025-10-15 10:28:59,        0,  39.0,  29.9,  25.5, 41.578, 38.545,  1.610,1831847.3,  1,  21.6,   1.0, 0.099
2025-10-15 10:29:00,        0,  41.3,  36.9,  25.5, 42.512, 39.516,  1.682,1867430.4,  1,  21.6,   1.0, 0.099
2025-10-15 10:29:01,        0,  39.0,  29.9,  25.5, 38.677, 35.809,  1.393,1904626.6,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:02,        0,  36.9,  23.6,  25.5, 40.638, 37.703,  1.551,1935528.8,  1,  21.6,   1.0, 0.099
2025-10-15 10:29:03,        0,  40.3,  33.9,  25.5, 42.758, 39.684,  1.706,1976487.1,  1,  21.5,   0.9, 0.099
2025-10-15 10:29:04,        0,  40.0,  33.0,  25.5, 43.818, 40.677,  1.809,2013740.7,  1,  21.5,   0.9, 0.099
2025-10-15 10:29:05,        0,  43.9,  44.6,  25.5, 49.688, 46.213,  2.299,2055217.1,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:06,        0,  42.5,  40.4,  25.5, 38.060, 34.963,  1.340,2094536.0,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:07,        0,  44.3,  45.9,  25.5, 43.912, 40.577,  1.793,2134573.4,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:08,        0,  41.4,  37.1,  25.5, 54.322, 50.442,  2.747,2189575.0,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:09,        0,  45.7,  50.1,  25.5, 54.662, 50.726,  2.774,2234564.3,  1,  21.6,   0.9, 0.099
2025-10-15 10:29:10,        0,  45.7,  50.1,  25.5, 56.207, 51.835,  2.923,2285587.6,  1,  21.6,   0.9, 0.099
