Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-11-07 14:31:03,        0,  29.5,   1.6,  25.3,  0.479, -0.006,  0.000,     -2.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:04,        0,  29.5,   1.6,  25.3,  0.469, -0.005,  0.000,     -7.4,  1,  22.2,   0.9, 0.100
2025-11-07 14:31:05,        0,  29.5,   1.6,  25.3,  0.459, -0.006,  0.000,    -12.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:06,        0,  29.6,   1.8,  25.3,  0.446, -0.005,  0.000,    -17.7,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:06,        0,  29.6,   1.8,  25.3,  0.437, -0.005,  0.000,    -22.9,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:07,        0,  29.6,   1.8,  25.3,  0.429, -0.006,  0.000,    -27.8,  1,  22.2,   1.0, 0.101
2025-11-07 14:31:09,        0,  29.6,   1.8,  25.3,  0.418, -0.005,  0.000,    -33.8,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:09,        0,  29.6,   1.8,  25.3,  0.410, -0.005,  0.000,    -38.3,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:10,        0,  29.6,   1.9,  25.3,  0.402, -0.005,  0.000,    -42.9,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:12,        0,  29.6,   1.8,  25.3,  0.391, -0.005,  0.000,    -48.4,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:13,        0,  29.5,   1.5,  25.3,  0.381, -0.005,  0.000,    -52.6,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:13,        0,  29.6,   1.8,  25.3,  0.375, -0.005,  0.000,    -56.9,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:14,        0,  29.5,   1.6,  25.3,  0.369, -0.004,  0.000,    -60.9,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:16,        0,  29.4,   1.3,  25.3,  0.359, -0.004,  0.000,    -66.1,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:16,        0,  29.6,   1.9,  25.3,  0.353, -0.004,  0.000,    -69.8,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:17,        0,  29.6,   1.8,  25.3,  0.348, -0.004,  0.000,    -74.1,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:18,        0,  29.4,   1.3,  25.3,  0.340, -0.004,  0.000,    -77.8,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:20,        0,  29.6,   1.8,  25.3,  0.332, -0.004,  0.000,    -82.4,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:20,        0,  29.6,   1.8,  25.3,  0.326, -0.004,  0.000,    -86.1,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:21,        0,  29.6,   1.8,  25.3,  0.322, -0.004,  0.000,    -89.8,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:23,        0,  29.6,   1.8,  25.3,  0.315, -0.003,  0.000,    -94.4,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:24,        0,  29.7,   2.0,  25.3,  0.310, -0.004,  0.000,    -98.1,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:24,        0,  29.5,   1.6,  25.3,  0.303, -0.003,  0.000,   -101.6,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:25,        0,  29.6,   1.9,  25.3,  0.299, -0.004,  0.000,   -105.6,  1,  22.2,   0.9, 0.100
2025-11-07 14:31:26,        0,  29.6,   1.8,  25.3,  0.294, -0.003,  0.000,   -108.7,  1,  22.2,   1.0, 0.100
2025-11-07 14:31:28,        0,  29.6,   1.9,  25.3,  0.289, -0.004,  0.000,   -113.0,  1,  22.2,   1.0, 0.094
2025-11-07 14:31:29,        0,  29.7,   2.1,  25.3,  0.284, -0.004,  0.000,   -116.7,  1,  22.2,   1.0, 0.097
2025-11-07 14:31:29,        0,  29.7,   2.1,  25.3,  0.279, -0.003,  0.000,   -119.9,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:30,        0,  29.9,   2.8,  25.3,  0.275, -0.003,  0.000,   -123.0,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:32,        0,  29.9,   2.8,  25.3,  6.272,  4.519,  0.028,   4521.6,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:33,        0,  29.8,   2.5,  25.3,  6.100,  4.357,  0.027,   8284.1,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:33,        0,  30.0,   3.1,  25.3,  3.997,  2.449,  0.015,  11290.5,  1,  22.1,   1.0, 0.099
2025-11-07 14:31:34,        0,  29.8,   2.3,  25.3,  4.626,  2.978,  0.016,  15063.0,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:36,        0,  30.9,   5.8,  25.3,  5.972,  4.235,  0.026,  18376.4,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:37,        0,  30.4,   4.3,  25.3,  7.290,  5.488,  0.040,  24163.1,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:37,        0,  30.4,   4.1,  25.3,  6.212,  4.461,  0.028,  29215.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:38,        0,  31.2,   6.6,  25.3,  8.503,  6.645,  0.057,  35505.0,  1,  22.1,   0.9, 0.099
2025-11-07 14:31:40,        0,  30.4,   4.3,  25.3,  8.715,  6.851,  0.062,  44238.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:41,        0,  30.4,   4.1,  25.3,  7.206,  5.160,  0.036,  49365.5,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:41,        0,  31.3,   6.8,  25.3, 11.936,  9.939,  0.120,  57445.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:42,        0,  31.9,   8.6,  25.3, 10.299,  8.370,  0.086,  65682.8,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:44,        0,  31.5,   7.5,  25.3,  9.852,  7.942,  0.078,  76094.9,  1,  22.2,   1.0, 0.103
2025-11-07 14:31:45,        0,  30.8,   5.5,  25.3, 12.187, 10.187,  0.127,  84802.4,  1,  22.2,   0.9, 0.103
2025-11-07 14:31:45,        0,  32.0,   9.1,  25.3, 11.251,  9.289,  0.106,  92394.2,  1,  22.1,   0.9, 0.103
2025-11-07 14:31:46,        0,  31.6,   7.8,  25.3, 12.301, 10.298,  0.127, 102295.6,  1,  22.1,   0.9, 0.102
2025-11-07 14:31:48,        0,  31.9,   8.8,  25.3, 11.510,  9.538,  0.110, 112948.0,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:49,        0,  31.6,   7.8,  25.3, 11.535,  9.561,  0.111, 122291.8,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:49,        0,  30.5,   4.5,  25.3,  9.326,  7.439,  0.070, 129817.5,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:50,        0,  32.8,  11.3,  25.3, 13.859, 11.807,  0.164, 139292.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:52,        0,  30.3,   3.8,  25.3,  9.742,  7.842,  0.077, 149576.0,  1,  22.1,   0.8, 0.100
2025-11-07 14:31:53,        0,  31.9,   8.6,  25.3,  8.626,  6.765,  0.059, 156101.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:53,        0,  30.0,   2.9,  25.3, 11.822,  9.851,  0.121, 164833.8,  1,  22.1,   0.8, 0.100
2025-11-07 14:31:54,        0,  30.8,   5.3,  25.3,  9.212,  7.329,  0.070, 171048.6,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:56,        0,  30.6,   4.8,  25.3, 10.804,  8.861,  0.097, 180931.4,  1,  22.1,   0.9, 0.100
2025-11-07 14:31:57,        0,  30.2,   3.6,  25.3,  8.688,  6.825,  0.059, 188312.6,  1,  22.1,   0.8, 0.100
2025-11-07 14:31:57,        0,  30.8,   5.5,  25.3, 10.152,  8.233,  0.084, 195300.3,  1,  22.1,   0.8, 0.100
2025-11-07 14:31:58,        0,  31.6,   7.8,  25.3,  8.119,  6.275,  0.052, 202097.5,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:00,        0,  31.2,   6.6,  25.3, 11.092,  9.136,  0.102, 212820.3,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:01,        0,  29.1,   0.3,  25.3,  9.682,  7.779,  0.076, 219618.1,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:01,        0,  30.7,   5.1,  25.3,  7.079,  5.318,  0.050, 225251.8,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:02,        0,  31.0,   6.0,  25.3,  9.219,  7.334,  0.068, 232104.2,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:04,        0,  31.3,   7.0,  25.3,  7.710,  5.883,  0.047, 240653.8,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:05,        0,  29.6,   1.9,  25.3,  8.775,  6.906,  0.061, 247775.2,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:05,        0,  31.5,   7.5,  25.3,  9.732,  7.823,  0.076, 253902.4,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:06,        0,  30.4,   4.3,  25.3,  9.519,  7.622,  0.074, 261365.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:08,        0,  30.7,   5.0,  25.3,  7.739,  5.912,  0.049, 267891.6,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:09,        0,  30.9,   5.8,  25.3,  7.852,  6.017,  0.048, 274124.4,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:09,        0,  30.1,   3.3,  25.3,  8.628,  6.767,  0.062, 280943.0,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:10,        0,  30.2,   3.5,  25.3,  8.161,  6.315,  0.052, 286110.6,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:12,        0,  30.6,   4.8,  25.3,  2.241,  0.791,  0.002, 289271.7,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:13,        0,  30.7,   5.0,  25.3,  9.030,  7.147,  0.065, 295713.6,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:13,        0,  31.0,   5.9,  25.3,  7.070,  5.273,  0.038, 300974.8,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:14,        0,  30.4,   4.1,  25.3,  7.752,  5.920,  0.046, 307158.6,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:15,        0,  30.6,   4.8,  25.3,  7.616,  5.792,  0.046, 312511.8,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:17,        0,  30.5,   4.5,  25.3,  7.826,  5.989,  0.047, 319869.0,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:18,        0,  30.6,   4.9,  25.3,  7.221,  5.410,  0.040, 325628.5,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:18,        0,  30.5,   4.5,  25.3,  8.816,  6.935,  0.062, 332024.9,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:19,        0,  30.5,   4.6,  25.3,  9.647,  7.735,  0.075, 338719.1,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:21,        0,  30.2,   3.6,  25.3,  7.695,  5.861,  0.045, 345048.8,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:22,        0,  30.8,   5.5,  25.3,  9.103,  7.211,  0.067, 351190.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:22,        0,  30.3,   3.9,  25.3, 10.439,  8.494,  0.089, 358283.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:23,        0,  31.2,   6.5,  25.3,  7.490,  5.666,  0.042, 363644.6,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:25,        0,  30.3,   4.0,  25.3,  8.152,  6.303,  0.052, 371456.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:26,        0,  30.1,   3.4,  25.3,  7.661,  5.830,  0.045, 376930.6,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:26,        0,  30.8,   5.5,  25.3, 10.232,  8.294,  0.085, 383735.6,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:27,        0,  31.2,   6.6,  25.3,  9.576,  7.664,  0.073, 390804.3,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:28,        0,  31.3,   7.0,  25.3, 10.097,  8.168,  0.085, 398471.0,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:30,        0,  31.7,   8.1,  25.3, 10.440,  8.498,  0.090, 407275.5,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:31,        0,  31.2,   6.6,  25.3, 11.762,  9.769,  0.115, 416568.4,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:31,        0,  30.2,   3.6,  25.3,  9.397,  7.493,  0.071, 424342.6,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:32,        0,  31.9,   8.6,  25.3,  9.887,  7.965,  0.082, 432039.9,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:34,        0,  32.4,  10.1,  25.3,  9.264,  7.367,  0.070, 442461.2,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:35,        0,  30.9,   5.8,  25.3, 12.626, 10.606,  0.135, 453369.8,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:35,        0,  32.4,  10.2,  25.3, 15.135, 13.028,  0.205, 464022.7,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:36,        0,  31.2,   6.5,  25.3, 12.044, 10.049,  0.124, 473810.9,  1,  22.1,   1.0, 0.100
2025-11-07 14:32:38,        0,  32.7,  11.2,  25.3, 12.184, 10.184,  0.124, 485376.0,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:39,        0,  31.1,   6.4,  25.3, 13.346, 11.311,  0.152, 495924.6,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:39,        0,  31.7,   8.0,  25.3, 12.086, 10.087,  0.122, 505265.3,  1,  22.1,   1.0, 0.100
2025-11-07 14:32:40,        0,  33.1,  12.3,  25.3, 15.888, 13.770,  0.219, 517309.9,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:41,        0,  32.8,  11.5,  25.3, 13.757, 11.721,  0.164, 529451.8,  1,  22.0,   1.0, 0.100
2025-11-07 14:32:43,        0,  32.1,   9.3,  25.3, 13.433, 11.402,  0.155, 543526.6,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:44,        0,  32.9,  11.8,  25.3, 14.950, 12.878,  0.193, 555972.1,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:44,        0,  31.4,   7.1,  25.3, 15.449, 13.366,  0.207, 568413.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:45,        0,  32.9,  11.7,  25.3, 13.189, 11.177,  0.153, 578974.1,  1,  22.1,   0.9, 0.100
2025-11-07 14:32:47,        0,  32.1,   9.3,  25.3, 14.717, 12.662,  0.187, 595131.2,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:48,        0,  33.9,  14.8,  25.3, 14.275, 12.229,  0.176, 607455.0,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:48,        0,  33.8,  14.3,  25.3, 18.388, 16.239,  0.299, 622813.8,  1,  22.0,   0.9, 0.100
2025-11-07 14:32:49,        0,  32.0,   9.0,  25.3, 14.679, 12.643,  0.186, 636214.0,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:51,        0,  33.2,  12.5,  25.3, 17.164, 15.063,  0.259, 652590.5,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:51,        0,  33.8,  14.5,  25.3, 17.260, 15.157,  0.263, 666443.0,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:52,        0,  32.5,  10.5,  25.3, 18.254, 16.136,  0.295, 681578.1,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:54,        0,  33.7,  14.2,  25.3, 21.688, 19.501,  0.425, 700744.7,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:55,        0,  32.2,   9.7,  25.3, 17.710, 15.622,  0.277, 716071.1,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:55,        0,  34.1,  15.2,  25.3, 15.451, 13.420,  0.208, 729438.1,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:56,        0,  31.9,   8.6,  25.3, 18.849, 16.749,  0.321, 745499.4,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:58,        0,  33.8,  14.3,  25.3, 21.314, 19.157,  0.409, 763635.4,  1,  22.0,   0.8, 0.100
2025-11-07 14:32:59,        0,  33.2,  12.7,  25.3, 18.340, 16.263,  0.304, 779215.9,  1,  22.1,   0.8, 0.100
2025-11-07 14:32:59,        0,  35.3,  19.0,  25.3, 20.343, 18.219,  0.372, 796691.0,  1,  22.0,   0.8, 0.100
2025-11-07 14:33:00,        0,  33.5,  13.5,  25.3, 20.731, 18.627,  0.393, 813530.8,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:01,        0,  33.3,  13.0,  25.3, 20.671, 18.566,  0.384, 830370.5,  1,  22.1,   0.8, 0.100
2025-11-07 14:33:03,        0,  32.1,   9.3,  25.3, 17.896, 15.856,  0.284, 849947.0,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:04,        0,  33.8,  14.5,  25.3, 17.616, 15.583,  0.276, 863536.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:04,        0,  34.1,  15.2,  25.3, 21.686, 19.574,  0.426, 881885.2,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:05,        0,  33.9,  14.7,  25.3, 20.223, 18.153,  0.368, 899282.8,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:07,        0,  34.1,  15.3,  25.3, 19.549, 17.498,  0.347, 919725.1,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:08,        0,  32.3,   9.8,  25.3, 14.998, 13.033,  0.196, 934277.6,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:08,        0,  36.0,  21.0,  25.3, 21.339, 19.252,  0.411, 950568.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:09,        0,  34.2,  15.7,  25.3, 21.545, 19.479,  0.427, 969299.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:10,        0,  33.2,  12.5,  25.3, 26.258, 24.156,  0.637, 989859.9,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:12,        0,  33.8,  14.5,  25.3, 17.318, 15.331,  0.269,1008786.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:13,        0,  33.6,  13.8,  25.3, 18.008, 16.002,  0.291,1024429.3,  1,  22.0,   0.9, 0.100
2025-11-07 14:33:13,        0,  33.8,  14.5,  25.3, 22.024, 19.963,  0.440,1041907.0,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:14,        0,  33.1,  12.3,  25.3, 20.660, 18.620,  0.388,1059356.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:16,        0,  33.1,  12.3,  25.3, 18.551, 16.543,  0.308,1078202.0,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:17,        0,  34.5,  16.4,  25.3, 17.470, 15.475,  0.271,1094341.9,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:17,        0,  35.6,  19.9,  25.3, 15.610, 13.653,  0.221,1109422.3,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:18,        0,  34.1,  15.3,  25.3, 20.465, 18.439,  0.379,1128888.4,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:20,        0,  32.4,  10.3,  25.3, 16.052, 14.101,  0.228,1147548.7,  1,  22.1,   0.9, 0.100
2025-11-07 14:33:21,        0,  33.8,  14.5,  25.3, 19.505, 17.492,  0.343,1162795.0,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:21,        0,  34.8,  17.4,  25.3, 19.365, 17.351,  0.336,1179467.9,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:22,        0,  33.2,  12.5,  25.3, 19.715, 17.699,  0.349,1197160.2,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:24,        0,  31.2,   6.6,  25.3, 20.952, 18.931,  0.398,1216001.5,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:25,        0,  34.7,  17.0,  25.3, 16.022, 14.060,  0.232,1228166.0,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:25,        0,  32.3,   9.8,  25.3, 19.387, 17.368,  0.339,1244860.9,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:26,        0,  34.4,  16.3,  25.3, 23.159, 21.079,  0.489,1261981.2,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:27,        0,  34.4,  16.2,  25.3, 20.354, 18.313,  0.375,1279357.1,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:29,        0,  34.1,  15.3,  25.3, 16.724, 14.737,  0.249,1298455.0,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:30,        0,  32.8,  11.5,  25.3, 18.048, 16.044,  0.290,1314666.7,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:30,        0,  35.1,  18.4,  25.3, 19.227, 17.207,  0.333,1330365.2,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:31,        0,  33.0,  12.0,  25.3, 15.505, 13.552,  0.211,1346337.1,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:33,        0,  33.8,  14.5,  25.3, 18.374, 16.373,  0.302,1364624.8,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:34,        0,  33.2,  12.7,  25.3, 19.029, 17.026,  0.329,1380984.3,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:34,        0,  33.5,  13.5,  25.3, 15.803, 13.840,  0.219,1394739.3,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:35,        0,  34.0,  15.0,  25.3, 18.276, 16.271,  0.297,1410185.7,  1,  22.1,   1.0, 0.100
2025-11-07 14:33:37,        0,  33.1,  12.2,  25.3, 15.596, 13.633,  0.214,1427484.0,  1,  22.0,   1.0, 0.100
