Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-06 13:30:41,        0,  29.7,   2.0,  25.5,  0.124, -0.002,  0.000,     -1.1,  1,  21.4,   1.0, 0.100
2025-10-06 13:30:42,        0,  29.7,   2.2,  25.5,  0.124, -0.002,  0.000,     -3.1,  1,  21.4,   1.0, 0.100
2025-10-06 13:30:43,        0,  29.7,   2.2,  25.4,  0.124, -0.002,  0.000,     -4.9,  1,  21.4,   1.1, 0.100
2025-10-06 13:30:44,        0,  29.7,   2.2,  25.5,  0.124, -0.002,  0.000,     -6.6,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:45,        0,  29.8,   2.4,  25.5,  0.124, -0.002,  0.000,     -8.3,  1,  21.5,   1.1, 0.099
2025-10-06 13:30:46,        0,  29.7,   2.2,  25.5,  0.124, -0.001,  0.000,     -9.7,  1,  21.5,   1.1, 0.099
2025-10-06 13:30:47,        0,  29.8,   2.4,  25.5,  0.124, -0.002,  0.000,    -11.4,  1,  21.5,   1.1, 0.099
2025-10-06 13:30:48,        0,  29.7,   2.2,  25.5,  0.123, -0.001,  0.000,    -12.9,  1,  21.5,   1.1, 0.099
2025-10-06 13:30:49,        0,  29.8,   2.4,  25.5,  0.124, -0.001,  0.000,    -14.9,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:50,        0,  29.7,   2.2,  25.5,  0.124, -0.002,  0.000,    -16.6,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:51,        0,  29.8,   2.4,  25.5,  0.124, -0.002,  0.000,    -18.3,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:52,        0,  29.8,   2.4,  25.5,  0.123, -0.002,  0.000,    -20.0,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:53,        0,  29.8,   2.4,  25.5,  0.123, -0.002,  0.000,    -22.0,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:54,        0,  29.8,   2.4,  25.5,  0.123, -0.002,  0.000,    -23.7,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:55,        0,  29.9,   2.6,  25.5,  0.123, -0.001,  0.000,    -25.2,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:56,        0,  29.9,   2.7,  25.5,  0.123, -0.002,  0.000,    867.5,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:57,        0,  30.4,   4.1,  25.5,  5.442,  4.867,  0.027,   6350.9,  1,  21.5,   1.1, 0.100
2025-10-06 13:30:58,        0,  29.9,   2.7,  25.5,  6.049,  5.639,  0.034,  11488.4,  1,  21.5,   1.2, 0.100
2025-10-06 13:30:59,        0,  30.4,   4.3,  25.5,  7.853,  7.912,  0.063,  17606.7,  1,  21.5,   1.1, 0.100
2025-10-06 13:31:00,        0,  31.5,   7.6,  25.5,  6.726,  6.484,  0.044,  23925.9,  1,  21.5,   1.1, 0.100
2025-10-06 13:31:01,        0,  32.0,   9.0,  25.5,  9.888, 10.467,  0.104,  35856.9,  1,  21.5,   1.2, 0.100
2025-10-06 13:31:02,        0,  32.2,   9.5,  25.5, 12.083, 13.242,  0.162,  47735.6,  1,  21.5,   1.2, 0.100
2025-10-06 13:31:03,        0,  34.4,  16.1,  25.5, 13.415, 14.932,  0.203,  60563.3,  1,  21.5,   1.1, 0.100
2025-10-06 13:31:04,        0,  34.6,  16.8,  25.5, 15.600, 17.697,  0.279,  77579.5,  1,  21.5,   1.1, 0.101
2025-10-06 13:31:05,        0,  34.4,  16.3,  25.5, 17.292, 19.869,  0.344, 100548.4,  1,  21.4,   1.1, 0.101
2025-10-06 13:31:06,        0,  34.6,  16.8,  25.5, 18.646, 21.590,  0.405, 121172.1,  1,  21.5,   1.2, 0.084
2025-10-06 13:31:07,        0,  36.5,  22.5,  25.5, 21.908, 25.643,  0.569, 144607.0,  1,  21.4,   1.1, 0.094
2025-10-06 13:31:08,        0,  38.0,  26.9,  25.4, 26.843, 32.035,  0.864, 172984.6,  1,  21.4,   1.1, 0.097
2025-10-06 13:31:09,        0,  38.9,  29.8,  25.5, 24.326, 28.849,  0.706, 208911.1,  1,  21.4,   1.1, 0.098
2025-10-06 13:31:10,        0,  39.2,  30.5,  25.5, 29.824, 35.949,  1.084, 242786.1,  1,  21.4,   1.1, 0.099
2025-10-06 13:31:11,        0,  42.2,  39.7,  25.5, 28.704, 34.467,  0.989, 275903.0,  1,  21.4,   1.1, 0.099
2025-10-06 13:31:12,        0,  43.0,  42.0,  25.4, 37.202, 45.474,  1.694, 318934.6,  1,  21.4,   1.1, 0.099
2025-10-06 13:31:13,        0,  44.8,  47.5,  25.5, 34.562, 42.146,  1.457, 370844.4,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:14,        0,  41.5,  37.6,  25.4, 35.008, 42.728,  1.515, 414483.0,  1,  21.4,   1.2, 0.100
2025-10-06 13:31:15,        0,  41.8,  38.3,  25.5, 42.177, 52.025,  2.198, 460815.2,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:16,        0,  42.8,  41.3,  25.5, 36.796, 45.115,  1.681, 503932.9,  1,  21.4,   1.2, 0.100
2025-10-06 13:31:17,        0,  44.7,  47.0,  25.5, 38.080, 46.826,  1.797, 557230.0,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:18,        0,  42.3,  40.0,  25.5, 42.830, 52.977,  2.280, 603069.9,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:19,        0,  41.9,  38.7,  25.5, 41.342, 51.110,  2.124, 650793.8,  1,  21.4,   1.2, 0.100
2025-10-06 13:31:20,        0,  38.8,  29.3,  25.5, 36.601, 44.964,  1.654, 693119.2,  1,  21.5,   1.2, 0.100
2025-10-06 13:31:21,        0,  45.1,  48.2,  25.5, 40.588, 50.061,  2.033, 736873.9,  1,  21.6,   1.3, 0.105
2025-10-06 13:31:22,        0,  42.4,  40.2,  25.5, 43.925, 54.539,  2.396, 799167.3,  1,  21.5,   1.1, 0.112
2025-10-06 13:31:23,        0,  39.9,  32.8,  25.5, 43.459, 53.973,  2.367, 845735.3,  1,  21.4,   1.1, 0.108
2025-10-06 13:31:24,        0,  38.4,  28.1,  25.5, 30.470, 36.983,  1.128, 877967.0,  1,  21.4,   1.1, 0.102
2025-10-06 13:31:25,        0,  38.5,  28.6,  25.5, 21.338, 25.098,  0.536, 904372.8,  1,  21.4,   1.1, 0.101
2025-10-06 13:31:26,        0,  40.6,  34.7,  25.5, 33.147, 40.398,  1.339, 948846.8,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:27,        0,  31.7,   8.1,  25.5, 26.310, 31.486,  0.871, 979017.2,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:28,        0,  41.9,  38.6,  25.5, 32.177, 39.072,  1.284,1010586.3,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:29,        0,  35.5,  19.6,  25.5, 31.458, 38.110,  1.209,1044347.5,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:30,        0,  38.0,  27.0,  25.5, 26.058, 31.063,  0.812,1078456.6,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:31,        0,  39.8,  32.4,  25.5, 34.836, 42.383,  1.479,1113722.2,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:32,        0,  33.3,  13.0,  25.5, 35.357, 43.075,  1.524,1151520.8,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:33,        0,  41.9,  38.7,  25.5, 25.346, 30.092,  0.788,1180064.2,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:34,        0,  40.2,  33.5,  25.5, 36.241, 44.227,  1.605,1230174.4,  1,  21.4,   1.1, 0.100
2025-10-06 13:31:35,        0,  39.3,  30.9,  25.5, 39.292, 48.178,  1.905,1273064.6,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:36,        0,  40.1,  33.4,  25.5, 40.294, 49.537,  1.998,1315160.3,  1,  21.5,   1.0, 0.100
2025-10-06 13:31:37,        0,  37.9,  26.7,  25.5, 27.734, 33.211,  0.927,1348266.0,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:38,        0,  40.0,  33.1,  25.5, 34.157, 41.532,  1.430,1395407.3,  1,  21.5,   1.0, 0.100
2025-10-06 13:31:39,        0,  32.6,  10.7,  25.5, 24.589, 29.132,  0.735,1424305.5,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:40,        0,  41.1,  36.2,  25.5, 18.979, 21.861,  0.429,1448612.7,  1,  21.5,   1.0, 0.100
2025-10-06 13:31:41,        0,  37.6,  25.8,  25.5, 35.876, 43.633,  1.574,1495838.2,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:42,        0,  42.5,  40.6,  25.5, 32.081, 38.725,  1.257,1531718.5,  1,  21.4,   1.0, 0.100
2025-10-06 13:31:43,        0,  37.9,  26.7,  25.5, 28.962, 34.728,  1.007,1566135.1,  1,  21.5,   1.0, 0.100
2025-10-06 13:31:44,        0,  41.5,  37.5,  25.5, 26.086, 30.964,  0.831,1596769.9,  1,  21.4,   1.0, 0.100
