Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-03 13:18:11,        0,  29.6,   1.8,  26.9,  0.212, -0.003,  0.000,     -2.3,  1,  21.8,   1.2, 0.107
2025-10-03 13:18:12,        0,  29.7,   2.0,  27.0,  0.209, -0.003,  0.000,     -4.9,  1,  21.8,   1.2, 0.114
2025-10-03 13:18:14,        0,  29.7,   2.2,  26.9,  0.206, -0.003,  0.000,     -8.3,  1,  21.8,   1.2, 0.104
2025-10-03 13:18:15,        0,  29.7,   2.0,  26.9,  0.205, -0.003,  0.000,    -10.6,  1,  21.8,   1.2, 0.102
2025-10-03 13:18:15,        0,  29.7,   2.0,  27.0,  0.202, -0.003,  0.000,    -13.2,  1,  21.7,   1.2, 0.101
2025-10-03 13:18:16,        0,  29.7,   2.0,  26.9,  0.201, -0.003,  0.000,    -15.7,  1,  21.8,   1.2, 0.100
2025-10-03 13:18:18,        0,  29.7,   2.0,  26.9,  0.200, -0.003,  0.000,    -19.2,  1,  21.8,   1.2, 0.100
2025-10-03 13:18:19,        0,  29.7,   2.0,  26.9,  0.199, -0.003,  0.000,    -21.7,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:19,        0,  29.7,   2.0,  26.9,  0.197, -0.002,  0.000,    -24.3,  1,  21.8,   1.2, 0.100
2025-10-03 13:18:20,        0,  29.7,   2.0,  27.0,  0.194, -0.002,  0.000,    -26.6,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:22,        0,  29.7,   2.0,  27.0,  0.193, -0.003,  0.000,    -29.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:23,        0,  29.6,   1.8,  27.0,  0.191, -0.002,  0.000,    -32.0,  1,  21.8,   1.2, 0.100
2025-10-03 13:18:23,        0,  29.5,   1.6,  26.9,  0.190, -0.002,  0.000,    -34.0,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:24,        0,  29.7,   2.0,  26.9,  0.189, -0.002,  0.000,    -36.6,  1,  21.7,   1.3, 0.100
2025-10-03 13:18:26,        0,  29.8,   2.3,  26.9,  0.187, -0.002,  0.000,    -39.2,  1,  21.8,   1.2, 0.100
2025-10-03 13:18:27,        0,  30.5,   4.4,  26.9,  5.611,  5.412,  0.030,   2795.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:27,        0,  31.3,   6.9,  26.9,  6.390,  6.447,  0.041,   8938.1,  1,  21.7,   1.3, 0.100
2025-10-03 13:18:28,        0,  30.9,   5.8,  27.0,  7.939,  8.494,  0.068,  16748.7,  1,  21.7,   1.3, 0.100
2025-10-03 13:18:30,        0,  31.0,   6.0,  26.9,  7.081,  7.350,  0.053,  26224.7,  1,  21.7,   1.2, 0.101
2025-10-03 13:18:31,        0,  32.9,  11.7,  26.9,  9.393, 10.418,  0.100,  36564.2,  1,  21.7,   1.2, 0.101
2025-10-03 13:18:31,        0,  33.7,  14.0,  26.9, 11.437, 13.140,  0.151,  48434.5,  1,  21.7,   1.2, 0.101
2025-10-03 13:18:32,        0,  32.0,   8.9,  26.9, 13.280, 15.598,  0.214,  63069.5,  1,  21.7,   1.2, 0.074
2025-10-03 13:18:33,        0,  32.7,  11.2,  26.9, 11.413, 13.091,  0.151,  76270.0,  1,  21.7,   1.2, 0.090
2025-10-03 13:18:35,        0,  35.4,  19.2,  26.9, 12.137, 14.046,  0.173,  94150.6,  1,  21.7,   1.2, 0.097
2025-10-03 13:18:36,        0,  34.1,  15.2,  26.8, 16.798, 20.286,  0.341, 114431.8,  1,  21.7,   1.2, 0.099
2025-10-03 13:18:36,        0,  34.6,  16.9,  26.8, 20.607, 25.381,  0.524, 136556.9,  1,  21.7,   1.2, 0.099
2025-10-03 13:18:37,        0,  36.3,  21.8,  26.9, 22.591, 28.059,  0.640, 160595.2,  1,  21.7,   1.2, 0.099
2025-10-03 13:18:39,        0,  36.7,  23.0,  26.9, 19.331, 23.680,  0.458, 187877.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:39,        0,  38.5,  28.4,  26.8, 27.558, 34.767,  0.961, 218277.2,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:40,        0,  37.3,  24.8,  26.9, 25.017, 31.355,  0.788, 248040.4,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:42,        0,  37.6,  25.8,  26.9, 26.091, 32.818,  0.866, 284050.7,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:43,        0,  37.1,  24.4,  26.9, 22.163, 27.510,  0.634, 313378.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:43,        0,  41.7,  38.0,  26.9, 32.359, 41.320,  1.340, 348306.4,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:44,        0,  40.8,  35.4,  26.8, 27.737, 35.102,  0.975, 384129.3,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:46,        0,  41.2,  36.6,  26.9, 30.101, 38.352,  1.170, 428595.0,  1,  21.7,   1.3, 0.100
2025-10-03 13:18:47,        0,  41.3,  36.8,  26.9, 34.533, 44.424,  1.535, 468540.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:47,        0,  43.2,  42.7,  27.0, 35.401, 45.688,  1.624, 512103.4,  1,  21.8,   1.3, 0.108
2025-10-03 13:18:48,        0,  44.3,  46.0,  26.9, 34.169, 44.045,  1.508, 556314.2,  1,  21.7,   1.3, 0.114
2025-10-03 13:18:50,        0,  44.6,  46.9,  26.9, 33.122, 42.661,  1.419, 612738.1,  1,  21.7,   1.3, 0.104
2025-10-03 13:18:51,        0,  38.4,  28.3,  26.9, 27.560, 35.120,  0.989, 651480.1,  1,  21.7,   1.3, 0.102
2025-10-03 13:18:51,        0,  46.1,  51.2,  26.9, 37.434, 48.594,  1.822, 692992.7,  1,  21.7,   1.3, 0.101
2025-10-03 13:18:52,        0,  43.9,  44.6,  26.9, 38.678, 50.419,  1.958, 741255.3,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:54,        0,  40.1,  33.3,  26.8, 35.827, 46.556,  1.672, 792678.2,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:54,        0,  39.1,  30.2,  26.9, 31.385, 40.433,  1.272, 831408.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:55,        0,  37.1,  24.2,  26.9, 27.736, 35.440,  0.984, 865161.7,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:56,        0,  42.0,  38.9,  26.9, 31.544, 40.615,  1.290, 901592.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:58,        0,  43.2,  42.7,  26.9, 39.816, 52.068,  2.081, 958505.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:58,        0,  42.7,  41.0,  26.9, 36.006, 46.840,  1.698,1003194.8,  1,  21.7,   1.2, 0.100
2025-10-03 13:18:59,        0,  47.1,  54.4,  26.9, 33.815, 43.838,  1.492,1050134.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:00,        0,  42.4,  40.1,  26.9, 38.738, 50.750,  1.972,1101016.0,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:02,        0,  43.6,  43.9,  26.9, 33.613, 43.699,  1.473,1154719.3,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:02,        0,  45.7,  50.0,  26.9, 41.828, 55.080,  2.314,1204027.0,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:03,        0,  37.9,  26.7,  26.9, 37.060, 48.519,  1.808,1249424.0,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:04,        0,  44.7,  47.1,  26.9, 38.165, 49.958,  2.018,1296933.1,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:06,        0,  40.9,  35.6,  26.9, 37.044, 48.451,  1.844,1352954.8,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:06,        0,  44.9,  47.8,  27.0, 40.887, 53.726,  2.218,1400294.3,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:07,        0,  45.7,  50.0,  26.9, 39.124, 51.327,  2.009,1449946.5,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:08,        0,  44.5,  46.4,  26.9, 38.886, 51.078,  1.995,1497377.9,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:10,        0,  43.5,  43.4,  27.0, 37.683, 49.460,  1.878,1555379.8,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:11,        0,  47.9,  56.7,  27.0, 39.834, 52.374,  2.088,1604832.0,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:11,        0,  43.6,  43.8,  27.0, 32.188, 41.834,  1.348,1651162.3,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:12,        0,  39.6,  31.9,  27.0, 33.446, 43.532,  1.465,1694802.5,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:14,        0,  41.8,  38.5,  27.0, 35.954, 47.070,  1.695,1749553.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:15,        0,  44.8,  47.4,  27.0, 38.687, 50.865,  1.973,1795798.7,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:15,        0,  44.8,  47.3,  27.0, 39.057, 51.386,  2.008,1845100.6,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:16,        0,  45.4,  49.2,  27.0, 38.852, 51.056,  1.987,1893073.2,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:18,        0,  40.9,  35.6,  27.0, 30.884, 40.045,  1.298,1943696.1,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:19,        0,  46.8,  53.3,  27.0, 40.334, 53.004,  2.138,1990360.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:19,        0,  44.2,  45.5,  27.0, 46.347, 61.453,  2.849,2047333.5,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:20,        0,  45.5,  49.5,  27.0, 38.817, 51.031,  1.982,2096208.2,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:22,        0,  42.2,  39.7,  27.0, 38.145, 50.136,  1.913,2157054.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:23,        0,  47.5,  55.4,  27.1, 38.701, 50.818,  1.979,2207314.1,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:23,        0,  44.6,  46.7,  27.0, 44.687, 59.161,  2.645,2263381.4,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:24,        0,  43.3,  42.9,  27.1, 39.726, 52.322,  2.079,2312510.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:26,        0,  46.7,  53.2,  27.1, 38.892, 51.209,  2.025,2372296.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:27,        0,  48.3,  57.8,  27.1, 40.480, 53.467,  2.168,2425777.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:27,        0,  45.4,  49.3,  27.1, 41.537, 54.995,  2.314,2479998.3,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:28,        0,  45.3,  48.8,  27.1, 44.001, 58.416,  2.572,2534036.5,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:29,        0,  42.7,  41.0,  27.1, 42.254, 55.948,  2.366,2586480.6,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:31,        0,  49.7,  62.0,  27.1, 40.167, 53.064,  2.150,2649104.1,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:32,        0,  45.7,  50.0,  27.1, 42.840, 56.822,  2.458,2707101.0,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:32,        0,  43.2,  42.5,  27.1, 41.957, 55.576,  2.336,2759925.4,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:33,        0,  43.6,  43.8,  27.1, 35.597, 46.656,  1.665,2805551.9,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:35,        0,  44.8,  47.4,  27.1, 35.900, 47.053,  1.689,2862131.4,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:36,        0,  43.1,  42.2,  27.1, 41.174, 54.432,  2.243,2913291.4,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:36,        0,  42.4,  40.3,  27.1, 34.272, 44.793,  1.536,2955882.6,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:37,        0,  47.8,  56.3,  27.1, 42.259, 55.780,  2.358,3004737.3,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:39,        0,  40.8,  35.4,  27.1, 41.718, 55.078,  2.317,3067153.2,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:40,        0,  38.9,  29.8,  27.1, 34.460, 44.939,  1.552,3109829.2,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:40,        0,  40.7,  35.0,  27.1, 37.535, 49.141,  1.847,3152949.9,  1,  21.7,   1.1, 0.100
2025-10-03 13:19:41,        0,  42.3,  39.9,  27.1, 35.172, 45.840,  1.628,3198845.6,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:43,        0,  46.0,  51.1,  27.1, 34.984, 45.534,  1.594,3254219.6,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:44,        0,  45.4,  49.3,  27.1, 35.415, 46.156,  1.668,3301230.6,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:44,        0,  40.6,  34.7,  27.1, 35.057, 45.682,  1.607,3348433.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:45,        0,  44.4,  46.2,  27.1, 31.382, 40.540,  1.274,3388741.6,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:46,        0,  40.5,  34.4,  27.1, 39.480, 51.727,  2.058,3430295.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:48,        0,  41.7,  38.0,  27.1, 37.849, 49.355,  1.885,3482156.1,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:49,        0,  41.8,  38.5,  27.2, 34.670, 44.968,  1.566,3520858.2,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:49,        0,  44.4,  46.2,  27.1, 37.246, 48.432,  1.806,3565623.5,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:50,        0,  35.5,  19.6,  27.1, 30.219, 38.778,  1.177,3603923.7,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:52,        0,  39.1,  30.2,  27.1, 25.292, 31.914,  0.815,3640474.7,  1,  21.7,   1.2, 0.100
2025-10-03 13:19:53,        0,  41.6,  37.7,  27.2, 32.554, 41.799,  1.368,3679905.3,  1,  21.7,   1.2, 0.100
