Based on 'data/vindta/r2co2/Nico/0-0  0  (0)junk_old_2-251107-06-2_55mL0_15incrmL.bak with acid increment 0.15 mL'
titrant_amount	measurement	temperature
0.000	172.850	0.000
0.150	198.950	0.000
0.300	222.650	0.000
0.450	238.100	0.000
0.600	249.250	0.000
0.750	258.450	0.000
0.900	266.250	0.000
1.050	273.550	0.000
1.200	280.550	0.000
1.350	287.300	0.000
1.500	294.400	0.000
1.650	302.050	0.000
1.800	310.700	0.000
1.950	321.000	0.000
2.100	334.900	0.000
2.250	357.800	0.000
2.400	391.650	0.000
