Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-11-10 14:38:11,        0,  29.7,   2.1,  25.4,  0.545, -0.007,  0.000,     -3.7,  1,  22.5,   0.9, 0.100
2025-11-10 14:38:12,        0,  29.8,   2.5,  25.5,  0.536, -0.006,  0.000,    -10.3,  1,  22.5,   0.9, 0.100
2025-11-10 14:38:13,        0,  29.8,   2.3,  25.4,  0.521, -0.006,  0.000,    -16.3,  1,  22.4,   0.9, 0.100
2025-11-10 14:38:14,        0,  29.8,   2.5,  25.5,  0.509, -0.006,  0.000,    -23.7,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:15,        0,  29.9,   2.7,  25.5,  0.500, -0.006,  0.000,    -29.5,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:16,        0,  29.9,   2.7,  25.5,  5.874,  4.328,  0.026,   2901.4,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:17,        0,  29.9,   2.7,  25.5,  5.973,  4.367,  0.026,   5970.1,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:18,        0,  29.4,   1.2,  25.5,  1.172,  0.033,  0.000,   6053.9,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:19,        0,  29.6,   1.8,  25.5,  0.973,  0.000,  0.000,   6057.9,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:20,        0,  29.6,   1.7,  25.5,  0.911, -0.004,  0.000,   6054.5,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:21,        0,  29.6,   1.8,  25.5,  0.866, -0.005,  0.000,   6049.3,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:22,        0,  29.5,   1.6,  25.5,  0.825, -0.006,  0.000,   6043.6,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:23,        0,  29.7,   2.0,  25.5,  0.773, -0.007,  0.000,   6035.9,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:24,        0,  29.6,   1.8,  25.5,  0.730, -0.006,  0.000,   6029.9,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:25,        0,  29.7,   2.0,  25.5,  0.706, -0.007,  0.000,   6023.0,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:26,        0,  29.7,   2.0,  25.5,  0.684, -0.007,  0.000,   6016.4,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:27,        0,  29.7,   2.2,  25.5,  0.655, -0.007,  0.000,   6008.4,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:28,        0,  29.7,   2.0,  25.5,  0.638, -0.007,  0.000,   6001.9,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:29,        0,  29.7,   2.2,  25.5,  0.615, -0.007,  0.000,   5995.6,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:30,        0,  29.9,   2.7,  25.5,  0.601, -0.007,  0.000,   5989.3,  1,  22.5,   0.9, 0.100
2025-11-10 14:38:31,        0,  30.1,   3.2,  25.5,  5.971,  4.366,  0.027,   9606.7,  1,  22.5,   0.9, 0.100
2025-11-10 14:38:32,        0,  30.1,   3.3,  25.5,  6.131,  4.517,  0.028,  13890.6,  1,  22.5,   1.0, 0.099
2025-11-10 14:38:33,        0,  30.7,   5.2,  25.5,  6.170,  4.553,  0.028,  18899.1,  1,  22.5,   1.0, 0.100
2025-11-10 14:38:34,        0,  30.4,   4.3,  25.4,  8.133,  6.475,  0.053,  24843.4,  1,  22.4,   0.9, 0.101
2025-11-10 14:38:35,        0,  31.2,   6.6,  25.4,  8.629,  6.961,  0.060,  32597.1,  1,  22.4,   0.9, 0.102
2025-11-10 14:38:36,        0,  31.7,   8.0,  25.4, 10.284,  8.595,  0.088,  40855.1,  1,  22.5,   0.9, 0.101
2025-11-10 14:38:37,        0,  32.5,  10.6,  25.4, 12.219, 10.512,  0.129,  51213.7,  1,  22.5,   0.9, 0.099
2025-11-10 14:38:38,        0,  33.1,  12.3,  25.4, 16.054, 14.319,  0.232,  65691.4,  1,  22.4,   0.8, 0.099
