Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-23 09:29:51,        0,  29.5,   1.5,  25.3,  0.159, -0.002,  0.000,     -1.4,  1,  21.7,   1.0, 0.101
2025-10-23 09:29:52,        0,  29.6,   1.7,  25.4,  0.158, -0.002,  0.000,     -4.0,  1,  21.8,   1.0, 0.100
2025-10-23 09:29:53,        0,  29.6,   1.8,  25.4,  0.158, -0.002,  0.000,     -6.0,  1,  21.8,   1.0, 0.100
2025-10-23 09:29:54,        0,  29.6,   1.7,  25.4,  0.158, -0.002,  0.000,     -8.3,  1,  21.8,   1.0, 0.099
2025-10-23 09:29:55,        0,  29.6,   1.8,  25.4,  0.157, -0.002,  0.000,    -10.6,  1,  21.8,   1.0, 0.099
2025-10-23 09:29:56,        0,  29.6,   1.7,  25.4,  0.157, -0.002,  0.000,    -12.6,  1,  21.8,   1.0, 0.098
2025-10-23 09:29:57,        0,  29.6,   1.8,  25.4,  0.156, -0.002,  0.000,    -15.2,  1,  21.8,   1.0, 0.098
2025-10-23 09:29:58,        0,  29.6,   1.7,  25.4,  0.155, -0.002,  0.000,    -17.2,  1,  21.8,   1.0, 0.098
2025-10-23 09:29:59,        0,  29.6,   1.8,  25.4,  0.155, -0.002,  0.000,    -19.2,  1,  21.8,   1.0, 0.099
2025-10-23 09:30:00,        0,  29.6,   1.7,  25.4,  0.155, -0.002,  0.000,    -21.2,  1,  21.8,   1.0, 0.099
2025-10-23 09:30:01,        0,  29.6,   1.7,  25.4,  0.156, -0.002,  0.000,    -23.5,  1,  21.8,   1.0, 0.099
2025-10-23 09:30:02,        0,  29.6,   1.8,  25.4,  0.155, -0.002,  0.000,    -25.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:03,        0,  29.6,   1.7,  25.4,  0.155, -0.002,  0.000,    -27.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:04,        0,  29.6,   1.7,  25.5,  0.155, -0.002,  0.000,    -29.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:05,        0,  29.7,   2.2,  25.4,  0.154, -0.002,  0.000,    -31.8,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:06,        0,  30.0,   2.9,  25.4,  0.153, -0.003,  0.000,    -33.8,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:07,        0,  30.1,   3.2,  25.5,  5.472,  4.413,  0.024,   3886.1,  1,  21.8,   1.0, 0.101
2025-10-23 09:30:08,        0,  30.9,   5.8,  25.5,  6.889,  6.044,  0.042,   9231.1,  1,  21.8,   1.0, 0.101
2025-10-23 09:30:09,        0,  30.7,   5.1,  25.5,  6.983,  6.149,  0.043,  16473.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:10,        0,  31.9,   8.8,  25.5,  7.551,  6.799,  0.052,  23662.1,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:11,        0,  32.7,  11.2,  25.4, 11.532, 11.391,  0.131,  34851.0,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:12,        0,  33.0,  12.0,  25.5, 15.991, 16.524,  0.266,  49212.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:13,        0,  34.1,  15.4,  25.4, 16.763, 17.383,  0.292,  67562.5,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:14,        0,  35.7,  20.0,  25.4, 17.706, 18.437,  0.327,  85057.9,  1,  21.8,   1.0, 0.103
2025-10-23 09:30:15,        0,  36.0,  21.0,  25.4, 23.826, 25.547,  0.611, 108241.9,  1,  21.7,   0.9, 0.103
2025-10-23 09:30:16,        0,  36.5,  22.5,  25.4, 24.665, 26.499,  0.655, 130891.8,  1,  21.8,   1.0, 0.089
2025-10-23 09:30:17,        0,  37.9,  26.6,  25.4, 25.673, 27.675,  0.714, 162378.8,  1,  21.7,   0.9, 0.096
2025-10-23 09:30:18,        0,  38.3,  27.8,  25.3, 29.325, 31.996,  0.941, 192166.9,  1,  21.7,   0.9, 0.098
2025-10-23 09:30:19,        0,  41.7,  38.0,  25.4, 35.618, 39.397,  1.406, 227756.0,  1,  21.7,   0.9, 0.099
2025-10-23 09:30:20,        0,  41.7,  38.2,  25.3, 40.321, 44.958,  1.815, 269310.9,  1,  21.7,   0.9, 0.099
2025-10-23 09:30:21,        0,  39.9,  32.7,  25.3, 40.023, 44.625,  1.787, 318191.8,  1,  21.7,   0.9, 0.099
2025-10-23 09:30:22,        0,  42.2,  39.5,  25.3, 35.836, 39.691,  1.424, 356307.8,  1,  21.7,   0.9, 0.099
2025-10-23 09:30:23,        0,  43.7,  44.1,  25.4, 41.998, 46.781,  1.973, 400091.2,  1,  21.8,   0.8, 0.099
2025-10-23 09:30:24,        0,  45.2,  48.5,  25.4, 42.221, 46.762,  1.978, 446468.9,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:25,        0,  45.6,  49.9,  25.3, 46.989, 51.488,  2.429, 495977.5,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:26,        0,  43.2,  42.6,  25.4, 36.888, 39.075,  1.456, 549258.4,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:27,        0,  47.6,  55.7,  25.4, 45.521, 48.172,  2.195, 595821.8,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:28,        0,  44.4,  46.2,  25.4, 45.689, 45.808,  2.104, 645143.5,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:29,        0,  47.0,  54.0,  25.4, 53.302, 52.552,  2.834, 696359.9,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:30,        0,  47.7,  56.2,  25.4, 60.115, 58.269,  3.504, 761312.2,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:31,        0,  46.4,  52.3,  25.5, 57.104, 54.882,  3.144, 815494.3,  1,  21.8,   1.0, 0.116
2025-10-23 09:30:32,        0,  45.2,  48.7,  25.4, 64.461, 61.860,  3.994, 870371.6,  1,  21.8,   1.0, 0.110
2025-10-23 09:30:33,        0,  44.2,  45.5,  25.4, 67.425, 64.132,  4.328, 927178.6,  1,  21.8,   0.9, 0.102
2025-10-23 09:30:34,        0,  49.8,  62.3,  25.5, 58.596, 55.400,  3.364, 985359.8,  1,  21.7,   1.0, 0.101
2025-10-23 09:30:35,        0,  38.8,  29.3,  25.5, 61.934, 58.226,  3.625,1042500.8,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:36,        0,  44.9,  47.7,  25.5, 26.238, 24.108,  0.663,1073516.4,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:37,        0,  46.5,  52.6,  25.5, 58.236, 57.075,  3.332,1129119.4,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:38,        0,  37.8,  26.4,  25.5, 49.194, 46.413,  2.286,1187077.6,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:39,        0,  44.4,  46.2,  25.5, 45.388, 43.570,  1.980,1224505.9,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:40,        0,  43.9,  44.7,  25.5, 56.362, 54.252,  3.059,1274790.9,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:41,        0,  46.6,  52.9,  25.5, 43.970, 41.542,  1.830,1320006.5,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:42,        0,  44.5,  46.5,  25.5, 52.430, 49.086,  2.574,1380538.3,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:43,        0,  44.9,  47.7,  25.5, 53.985, 50.540,  2.731,1430152.0,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:44,        0,  46.0,  51.1,  25.5, 46.038, 43.246,  2.030,1471107.1,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:45,        0,  43.8,  44.5,  25.5, 58.283, 54.889,  3.207,1522876.2,  1,  21.7,   0.9, 0.100
2025-10-23 09:30:46,        0,  46.6,  52.9,  25.5, 53.215, 49.569,  2.642,1581151.0,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:47,        0,  41.2,  36.5,  25.5, 62.008, 57.851,  3.591,1634972.6,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:48,        0,  44.3,  45.8,  25.5, 46.132, 42.851,  2.022,1679115.5,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:49,        0,  45.4,  49.2,  25.5, 57.503, 53.782,  3.093,1728954.3,  1,  21.7,   1.0, 0.100
2025-10-23 09:30:50,        0,  43.5,  43.4,  25.5, 35.048, 31.857,  1.282,1776677.9,  1,  21.8,   1.0, 0.100
2025-10-23 09:30:51,        0,  42.5,  40.5,  25.5, 51.234, 47.860,  2.454,1822952.9,  1,  21.7,   0.9, 0.100
