Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-09-18 13:47:32,        0,  29.7,   2.0,  28.9,  0.182, -0.003,  0.000,     -2.3,  1,  22.4,   1.2, 0.101
2025-09-18 13:47:33,        0,  29.8,   2.3,  28.9,  0.182, -0.003,  0.000,     -4.6,  1,  22.4,   1.1, 0.100
2025-09-18 13:47:34,        0,  29.8,   2.3,  28.9,  0.181, -0.003,  0.000,     -7.7,  1,  22.4,   1.2, 0.099
2025-09-18 13:47:35,        0,  29.8,   2.4,  28.9,  0.181, -0.003,  0.000,    -10.3,  1,  22.5,   1.2, 0.091
2025-09-18 13:47:36,        0,  29.8,   2.4,  28.9,  0.182, -0.003,  0.000,    -12.9,  1,  22.4,   1.2, 0.086
2025-09-18 13:47:37,        0,  29.8,   2.3,  28.9,  0.181, -0.002,  0.000,    -15.2,  1,  22.4,   1.2, 0.083
2025-09-18 13:47:38,        0,  29.8,   2.5,  28.9,  0.181, -0.002,  0.000,    -18.3,  1,  22.4,   1.2, 0.080
2025-09-18 13:47:39,        0,  29.8,   2.3,  28.9,  0.181, -0.002,  0.000,    -20.9,  1,  22.4,   1.2, 0.076
2025-09-18 13:47:40,        0,  29.8,   2.3,  28.9,  0.181, -0.003,  0.000,    -23.5,  1,  22.4,   1.2, 0.077
2025-09-18 13:47:41,        0,  29.7,   2.2,  28.9,  0.181, -0.002,  0.000,    -25.7,  1,  22.4,   1.2, 0.077
2025-09-18 13:47:42,        0,  29.8,   2.4,  28.9,  0.181, -0.002,  0.000,    -28.3,  1,  22.4,   1.2, 0.075
2025-09-18 13:47:43,        0,  29.8,   2.5,  28.9,  0.180, -0.002,  0.000,    -30.9,  1,  22.4,   1.2, 0.075
2025-09-18 13:47:44,        0,  29.8,   2.5,  28.9,  0.179, -0.002,  0.000,    -33.2,  1,  22.4,   1.2, 0.075
2025-09-18 13:47:45,        0,  29.8,   2.5,  28.9,  0.179, -0.003,  0.000,    -35.8,  1,  22.4,   1.2, 0.075
2025-09-18 13:47:46,        0,  29.8,   2.5,  28.9,  0.179, -0.003,  0.000,    -38.9,  1,  22.5,   1.2, 0.074
2025-09-18 13:47:47,        0,  29.8,   2.4,  28.9,  0.180, -0.003,  0.000,    -41.5,  1,  22.4,   1.2, 0.076
2025-09-18 13:47:48,        0,  29.8,   2.5,  28.8,  0.179, -0.002,  0.000,    -43.8,  1,  22.5,   1.3, 0.076
2025-09-18 13:47:49,        0,  29.9,   2.7,  28.9,  0.179, -0.003,  0.000,    373.1,  1,  22.5,   1.2, 0.076
2025-09-18 13:47:50,        0,  30.0,   3.0,  28.9,  4.839,  4.419,  0.021,   5426.8,  1,  22.5,   1.2, 0.079
2025-09-18 13:47:51,        0,  29.7,   2.2,  28.9,  4.647,  4.180,  0.020,   9068.9,  1,  22.4,   1.3, 0.076
2025-09-18 13:47:52,        0,  29.2,   0.7,  28.9,  1.071,  0.043,  0.000,   9177.0,  1,  22.4,   1.3, 0.077
2025-09-18 13:47:53,        0,  29.7,   2.2,  28.9,  0.955, -0.002,  0.000,   9174.4,  1,  22.5,   1.3, 0.072
2025-09-18 13:47:54,        0,  29.9,   2.8,  28.9,  3.637,  3.086,  0.016,  11983.7,  1,  22.4,   1.2, 0.084
2025-09-18 13:47:55,        0,  30.5,   4.4,  28.8,  5.973,  5.804,  0.035,  16938.4,  1,  22.4,   1.2, 0.094
2025-09-18 13:47:56,        0,  30.3,   3.8,  28.8,  5.726,  5.495,  0.031,  22299.1,  1,  22.4,   1.2, 0.101
2025-09-18 13:47:57,        0,  30.4,   4.3,  28.9,  5.314,  4.983,  0.027,  27375.7,  1,  22.4,   1.2, 0.457
2025-09-18 13:47:58,        0,  30.2,   3.6,  28.8,  5.273,  4.930,  0.015,  31440.9,  1,  22.4,   1.2, 0.184
2025-09-18 13:47:59,        0,  31.3,   6.8,  28.8,  7.375,  7.526,  0.056,  39477.8,  1,  22.4,   1.1, 0.113
2025-09-18 13:48:00,        0,  32.1,   9.3,  28.8,  8.286,  8.648,  0.074,  47529.9,  1,  22.4,   1.2, 0.102
2025-09-18 13:48:01,        0,  32.4,  10.2,  28.8, 10.453, 11.339,  0.119,  58589.2,  1,  22.4,   1.2, 0.100
2025-09-18 13:48:02,        0,  32.4,  10.2,  28.8, 14.219, 16.051,  0.229,  75741.9,  1,  22.4,   1.1, 0.099
2025-09-18 13:48:03,        0,  31.4,   7.2,  28.8, 12.089, 13.371,  0.162,  87984.8,  1,  22.4,   1.1, 0.099
2025-09-18 13:48:04,        0,  31.6,   7.7,  28.8, 11.386, 12.488,  0.145,  99002.8,  1,  22.4,   1.2, 0.099
2025-09-18 13:48:05,        0,  30.6,   4.9,  28.8,  9.124,  9.665,  0.091, 107281.8,  1,  22.4,   1.1, 0.099
2025-09-18 13:48:06,        0,  32.0,   8.9,  28.8,  8.388,  8.746,  0.076, 116670.8,  1,  22.4,   1.1, 0.099
2025-09-18 13:48:07,        0,  32.6,  10.7,  28.8, 12.000, 13.247,  0.159, 128462.8,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:08,        0,  31.5,   7.6,  28.8, 10.303, 11.118,  0.115, 139237.4,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:09,        0,  32.2,   9.6,  28.8, 10.958, 11.935,  0.133, 150326.2,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:10,        0,  31.4,   7.3,  28.8,  9.598, 10.234,  0.099, 161063.9,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:11,        0,  32.3,   9.9,  28.8,  7.858,  8.068,  0.064, 169835.5,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:12,        0,  31.2,   6.7,  28.8, 10.666, 11.558,  0.126, 180913.6,  1,  22.4,   1.1, 0.100
2025-09-18 13:48:13,        0,  32.2,   9.6,  28.8,  9.953, 10.667,  0.106, 190559.6,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:14,        0,  30.8,   5.4,  28.8,  7.902,  8.114,  0.066, 201205.7,  1,  22.4,   1.1, 0.073
2025-09-18 13:48:15,        0,  31.1,   6.4,  28.8,  7.133,  7.162,  0.052, 207702.0,  1,  22.4,   1.1, 0.088
2025-09-18 13:48:16,        0,  31.6,   7.7,  28.8,  5.314,  4.933,  0.030, 212497.6,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:17,        0,  30.7,   5.2,  28.8,  7.275,  7.341,  0.053, 220050.4,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:18,        0,  31.0,   6.0,  28.8,  4.687,  4.176,  0.024, 226084.9,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:19,        0,  30.2,   3.5,  28.8,  6.186,  5.998,  0.037, 232319.4,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:20,        0,  30.6,   4.9,  28.8,  6.288,  6.127,  0.039, 237256.3,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:21,        0,  30.1,   3.3,  28.8,  6.765,  6.713,  0.045, 243117.2,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:22,        0,  30.0,   3.0,  28.8,  4.540,  3.985,  0.019, 248278.7,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:23,        0,  29.9,   2.8,  28.8,  4.993,  4.537,  0.023, 251944.8,  1,  22.4,   1.1, 0.093
2025-09-18 13:48:24,        0,  30.2,   3.6,  28.8,  3.784,  3.116,  0.016, 254684.0,  1,  22.4,   1.1, 0.094
2025-09-18 13:48:25,        0,  30.4,   4.3,  28.8,  6.035,  5.822,  0.035, 260176.9,  1,  22.4,   1.1, 0.094
2025-09-18 13:48:26,        0,  30.2,   3.5,  28.8,  5.995,  5.769,  0.035, 266439.6,  1,  22.4,   1.1, 0.094
2025-09-18 13:48:27,        0,  30.0,   3.1,  28.8,  6.677,  6.608,  0.044, 272182.6,  1,  22.4,   1.1, 0.094
2025-09-18 13:48:28,        0,  30.0,   3.0,  28.8,  7.332,  7.421,  0.055, 277953.0,  1,  22.4,   1.1, 0.094
2025-09-18 13:48:29,        0,  30.4,   4.1,  28.8,  5.994,  5.782,  0.039, 282938.0,  1,  22.4,   1.1, 0.095
2025-09-18 13:48:30,        0,  30.2,   3.6,  28.8,  2.084,  1.099,  0.006, 286774.4,  1,  22.4,   1.1, 0.095
2025-09-18 13:48:31,        0,  30.5,   4.6,  28.8,  4.902,  4.441,  0.024, 291369.4,  1,  22.4,   1.1, 0.095
2025-09-18 13:48:32,        0,  30.6,   4.9,  28.8,  6.497,  6.388,  0.042, 297540.7,  1,  22.4,   1.1, 0.096
2025-09-18 13:48:33,        0,  30.4,   4.1,  28.8,  6.103,  5.898,  0.036, 303352.0,  1,  22.4,   1.1, 0.096
2025-09-18 13:48:34,        0,  29.6,   1.8,  28.8,  7.779,  7.968,  0.062, 309995.9,  1,  22.4,   1.1, 0.096
2025-09-18 13:48:35,        0,  30.3,   3.9,  28.8,  5.952,  5.712,  0.034, 316666.3,  1,  22.4,   1.1, 0.096
