Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-28 09:00:25,        0,  29.7,   2.2,  24.2,  0.085, -0.001,  0.000,     -0.6,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:27,        0,  29.8,   2.4,  24.2,  0.085, -0.001,  0.000,     -2.0,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:27,        0,  29.7,   2.2,  24.3,  0.085, -0.001,  0.000,     -2.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:28,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,     -4.0,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:29,        0,  29.8,   2.4,  24.3,  0.085, -0.000,  0.000,     -4.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:30,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,     -5.7,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:31,        0,  29.8,   2.4,  24.3,  0.084, -0.001,  0.000,     -6.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:32,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,     -8.0,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:33,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,     -8.9,  1,  20.7,   1.0, 0.100
2025-10-28 09:00:34,        0,  29.8,   2.4,  24.3,  0.084, -0.001,  0.000,    -10.0,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:35,        0,  29.8,   2.4,  24.3,  0.084, -0.001,  0.000,    -10.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:36,        0,  29.8,   2.4,  24.3,  0.084, -0.001,  0.000,    -12.0,  1,  20.7,   1.0, 0.100
2025-10-28 09:00:37,        0,  29.9,   2.6,  24.3,  0.085, -0.001,  0.000,    -12.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:38,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,    -14.0,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:39,        0,  29.8,   2.4,  24.3,  0.085, -0.001,  0.000,    -15.2,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:40,        0,  29.9,   2.6,  24.3,  0.084, -0.001,  0.000,    -16.0,  1,  20.7,   1.0, 0.100
2025-10-28 09:00:41,        0,  30.1,   3.3,  24.2,  3.617,  2.789,  0.016,   2601.5,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:42,        0,  30.1,   3.4,  24.3,  6.378,  4.889,  0.031,   7081.6,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:43,        0,  30.3,   3.8,  24.3,  6.162,  4.670,  0.029,  12505.2,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:44,        0,  30.6,   4.9,  24.3,  7.245,  5.786,  0.043,  17736.9,  1,  20.6,   1.0, 0.100
2025-10-28 09:00:45,        0,  31.3,   6.8,  24.3,  7.376,  5.924,  0.044,  23840.3,  1,  20.7,   1.0, 0.100
2025-10-28 09:00:46,        0,  32.7,  11.0,  24.3, 10.103,  8.761,  0.089,  32675.5,  1,  20.7,   1.0, 0.100
