Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-03 11:59:16,        0,  29.5,   1.4,  26.3,  0.187, -0.002,  0.000,     -1.7,  1,  21.6,   1.2, 0.100
2025-10-03 11:59:17,        0,  29.5,   1.6,  26.4,  0.184, -0.002,  0.000,     -3.4,  1,  21.7,   1.3, 0.116
2025-10-03 11:59:18,        0,  29.5,   1.6,  26.3,  0.181, -0.002,  0.000,     -5.7,  1,  21.7,   1.3, 0.109
2025-10-03 11:59:20,        0,  29.5,   1.6,  26.3,  0.179, -0.002,  0.000,     -8.3,  1,  21.6,   1.2, 0.102
2025-10-03 11:59:21,        0,  29.5,   1.6,  26.3,  0.175, -0.002,  0.000,    -10.6,  1,  21.6,   1.3, 0.101
2025-10-03 11:59:21,        0,  29.5,   1.4,  26.3,  0.174, -0.002,  0.000,    -12.9,  1,  21.7,   1.2, 0.100
2025-10-03 11:59:22,        0,  29.5,   1.6,  26.3,  0.171, -0.002,  0.000,    -14.9,  1,  21.6,   1.2, 0.100
2025-10-03 11:59:24,        0,  29.5,   1.6,  26.3,  0.168, -0.002,  0.000,    -17.2,  1,  21.7,   1.3, 0.100
2025-10-03 11:59:24,        0,  29.5,   1.4,  26.3,  0.167, -0.002,  0.000,    -19.2,  1,  21.7,   1.2, 0.100
2025-10-03 11:59:25,        0,  29.5,   1.6,  26.3,  0.163, -0.002,  0.000,    -21.2,  1,  21.7,   1.3, 0.100
2025-10-03 11:59:26,        0,  29.5,   1.6,  26.3,  0.162, -0.002,  0.000,    -23.2,  1,  21.6,   1.3, 0.100
2025-10-03 11:59:28,        0,  29.5,   1.6,  26.3,  0.159, -0.002,  0.000,    -25.2,  1,  21.6,   1.3, 0.100
2025-10-03 11:59:29,        0,  29.5,   1.6,  26.3,  0.157, -0.002,  0.000,    -27.2,  1,  21.6,   1.3, 0.100
2025-10-03 11:59:29,        0,  29.5,   1.6,  26.3,  0.155, -0.001,  0.000,    -28.6,  1,  21.6,   1.3, 0.100
2025-10-03 11:59:30,        0,  29.8,   2.5,  26.4,  0.153, -0.002,  0.000,    -30.3,  1,  21.7,   1.2, 0.100
2025-10-03 11:59:32,        0,  30.2,   3.7,  26.3,  4.721,  4.330,  0.021,   1850.5,  1,  21.7,   1.3, 0.100
2025-10-03 11:59:33,        0,  30.5,   4.4,  26.3,  6.878,  6.927,  0.048,   7884.1,  1,  21.7,   1.3, 0.100
2025-10-03 11:59:33,        0,  30.7,   5.1,  26.3,  7.590,  7.847,  0.060,  14566.0,  1,  21.7,   1.3, 0.100
2025-10-03 11:59:34,        0,  32.1,   9.2,  26.3,  7.778,  8.090,  0.064,  22511.1,  1,  21.7,   1.3, 0.101
2025-10-03 11:59:36,        0,  31.4,   7.2,  26.3, 10.783, 11.997,  0.130,  35954.8,  1,  21.6,   1.2, 0.101
2025-10-03 11:59:37,        0,  30.7,   5.1,  26.3, 10.202, 11.242,  0.115,  46432.4,  1,  21.6,   1.2, 0.101
2025-10-03 11:59:37,        0,  32.1,   9.2,  26.3, 12.474, 14.203,  0.178,  57692.0,  1,  21.6,   1.2, 0.101
2025-10-03 11:59:38,        0,  33.9,  14.8,  26.3, 13.986, 16.167,  0.227,  72351.6,  1,  21.6,   1.3, 0.081
2025-10-03 11:59:40,        0,  32.6,  10.8,  26.3, 18.083, 21.511,  0.393,  94431.8,  1,  21.6,   1.2, 0.095
2025-10-03 11:59:41,        0,  36.1,  21.3,  26.3, 17.384, 20.599,  0.369, 113861.3,  1,  21.6,   1.2, 0.098
2025-10-03 11:59:41,        0,  34.9,  17.6,  26.3, 18.952, 22.658,  0.430, 136036.8,  1,  21.6,   1.2, 0.099
2025-10-03 11:59:42,        0,  37.2,  24.6,  26.3, 25.418, 31.153,  0.818, 162021.2,  1,  21.6,   1.1, 0.100
2025-10-03 11:59:44,        0,  38.4,  28.2,  26.3, 25.556, 31.366,  0.802, 197548.8,  1,  21.5,   1.1, 0.100
2025-10-03 11:59:45,        0,  37.2,  24.5,  26.3, 23.101, 28.144,  0.655, 225616.8,  1,  21.6,   1.1, 0.100
