Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-11-13 16:32:17,        0,  29.7,   2.1,  25.8,  0.499, -0.005,  0.000,     -1.7,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:18,        0,  29.8,   2.3,  25.8,  0.484, -0.005,  0.000,     -6.6,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:18,        0,  29.8,   2.5,  25.8,  0.469, -0.004,  0.000,    -10.9,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:20,        0,  29.8,   2.5,  25.8,  0.448, -0.005,  0.000,    -16.0,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:21,        0,  29.9,   2.6,  25.8,  0.430, -0.005,  0.000,    -20.6,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:22,        0,  29.9,   2.6,  25.8,  0.418, -0.004,  0.000,    -24.3,  1,  22.5,   1.0, 0.100
2025-11-13 16:32:22,        0,  29.8,   2.5,  25.8,  0.406, -0.003,  0.000,    -27.8,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:24,        0,  29.8,   2.5,  25.8,  0.389, -0.003,  0.000,    -32.6,  1,  22.5,   1.0, 0.100
2025-11-13 16:32:25,        0,  29.9,   2.7,  25.8,  0.378, -0.005,  0.000,    -36.6,  1,  22.5,   1.0, 0.100
2025-11-13 16:32:26,        0,  29.9,   2.6,  25.8,  0.362, -0.004,  0.000,    -40.1,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:26,        0,  29.8,   2.5,  25.8,  0.353, -0.003,  0.000,    -43.2,  1,  22.5,   1.0, 0.100
2025-11-13 16:32:28,        0,  29.8,   2.5,  25.8,  0.338, -0.003,  0.000,    -46.9,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:29,        0,  29.8,   2.5,  25.8,  0.328, -0.003,  0.000,    -50.1,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:30,        0,  29.9,   2.6,  25.8,  0.320, -0.003,  0.000,    -53.2,  1,  22.5,   1.0, 0.100
2025-11-13 16:32:30,        0,  29.8,   2.5,  25.8,  0.311, -0.003,  0.000,    -56.1,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:32,        0,  29.9,   2.6,  25.8,  0.299, -0.003,  0.000,    -59.5,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:33,        0,  29.8,   2.5,  25.8,  0.288, -0.003,  0.000,    -62.7,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:34,        0,  29.9,   2.8,  25.8,  0.428,  0.123,  0.001,    599.1,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:35,        0,  30.2,   3.7,  25.8,  6.713,  4.611,  0.031,   5869.4,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:36,        0,  30.3,   4.0,  25.8,  7.397,  5.224,  0.039,  10815.8,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:37,        0,  30.8,   5.4,  25.8,  8.787,  6.469,  0.057,  16933.5,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:37,        0,  31.1,   6.3,  25.8, 11.043,  8.501,  0.095,  24141.3,  1,  22.6,   0.9, 0.100
2025-11-13 16:32:39,        0,  31.7,   8.0,  25.8, 11.123,  8.572,  0.096,  34297.7,  1,  22.6,   0.9, 0.100
2025-11-13 16:32:40,        0,  31.8,   8.4,  25.8, 15.457, 12.489,  0.193,  45106.6,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:41,        0,  33.5,  13.6,  25.8, 15.701, 12.710,  0.203,  57362.7,  1,  22.5,   0.9, 0.101
2025-11-13 16:32:41,        0,  35.0,  18.0,  25.8, 19.490, 16.167,  0.316,  73276.8,  1,  22.6,   0.9, 0.094
2025-11-13 16:32:43,        0,  34.8,  17.4,  25.8, 25.074, 21.306,  0.535,  97342.3,  1,  22.5,   0.9, 0.096
2025-11-13 16:32:44,        0,  35.3,  18.8,  25.8, 24.370, 20.702,  0.506, 117501.1,  1,  22.5,   0.9, 0.098
2025-11-13 16:32:45,        0,  37.8,  26.5,  25.8, 29.150, 25.151,  0.733, 140293.1,  1,  22.5,   0.9, 0.098
2025-11-13 16:32:45,        0,  38.9,  29.8,  25.8, 34.155, 29.877,  1.023, 168913.9,  1,  22.5,   0.9, 0.099
2025-11-13 16:32:47,        0,  38.4,  28.2,  25.8, 43.181, 38.596,  1.675, 209590.5,  1,  22.6,   1.0, 0.100
2025-11-13 16:32:48,        0,  39.5,  31.5,  25.8, 41.173, 36.913,  1.523, 244096.8,  1,  22.5,   0.9, 0.104
2025-11-13 16:32:49,        0,  39.1,  30.3,  25.8, 42.788, 38.625,  1.657, 279364.6,  1,  22.5,   0.9, 0.104
2025-11-13 16:32:50,        0,  41.2,  36.6,  25.8, 41.734, 37.904,  1.584, 314156.4,  1,  22.5,   0.9, 0.102
2025-11-13 16:32:50,        0,  41.8,  38.3,  25.8, 47.536, 43.684,  2.092, 354741.4,  1,  22.5,   0.9, 0.101
2025-11-13 16:32:52,        0,  40.6,  34.8,  25.8, 39.005, 35.700,  1.410, 396713.8,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:53,        0,  38.0,  27.0,  25.8, 42.807, 39.459,  1.702, 431583.6,  1,  22.4,   0.9, 0.100
2025-11-13 16:32:54,        0,  40.0,  32.9,  25.8, 33.480, 30.436,  1.019, 461094.8,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:54,        0,  38.7,  29.1,  25.8, 35.914, 32.783,  1.188, 494243.4,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:56,        0,  40.4,  34.1,  25.8, 39.845, 36.631,  1.461, 533735.3,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:57,        0,  41.3,  36.9,  25.8, 39.207, 36.082,  1.422, 569414.8,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:58,        0,  39.7,  32.2,  25.8, 41.124, 38.050,  1.565, 606857.9,  1,  22.5,   0.9, 0.100
2025-11-13 16:32:58,        0,  39.4,  31.2,  25.8, 39.861, 36.922,  1.473, 643263.0,  1,  22.5,   1.0, 0.100
2025-11-13 16:33:00,        0,  40.3,  34.0,  25.8, 25.000, 22.424,  0.561, 677074.3,  1,  22.5,   0.9, 0.100
2025-11-13 16:33:01,        0,  39.9,  32.7,  25.8, 38.803, 35.935,  1.395, 712906.0,  1,  22.5,   1.0, 0.100
2025-11-13 16:33:02,        0,  41.7,  38.0,  25.8, 40.432, 37.589,  1.521, 748789.8,  1,  22.5,   0.9, 0.100
2025-11-13 16:33:02,        0,  42.4,  40.2,  25.8, 45.290, 42.530,  1.927, 789146.2,  1,  22.5,   1.0, 0.100
