Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-24 10:18:31,        0,  29.7,   2.0,  25.3,  0.045, -0.000,  0.000,     -0.3,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:32,        0,  29.6,   1.8,  25.3,  0.045, -0.001,  0.000,     -0.9,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:32,        0,  29.6,   1.8,  25.3,  0.045, -0.001,  0.000,     -1.1,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:33,        0,  29.6,   1.8,  25.3,  0.045,  0.000,  0.000,     -1.4,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:34,        0,  29.7,   2.0,  25.3,  0.045, -0.000,  0.000,     -1.7,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:36,        0,  29.6,   1.8,  25.3,  0.045, -0.000,  0.000,     -2.0,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:36,        0,  29.7,   2.0,  25.3,  0.045, -0.000,  0.000,     -2.3,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:37,        0,  29.6,   1.8,  25.3,  0.044, -0.000,  0.000,     -2.6,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:38,        0,  29.7,   2.0,  25.3,  0.044, -0.000,  0.000,     -2.9,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:40,        0,  29.6,   1.8,  25.3,  0.044,  0.000,  0.000,     -3.1,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:40,        0,  29.6,   1.8,  25.3,  0.044,  0.000,  0.000,     -3.4,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:41,        0,  29.7,   2.0,  25.3,  0.044, -0.001,  0.000,     -4.0,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:42,        0,  29.6,   1.8,  25.3,  0.044, -0.000,  0.000,     -4.6,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:44,        0,  29.7,   2.0,  25.3,  0.044, -0.001,  0.000,     -5.1,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:44,        0,  29.8,   2.3,  25.3,  0.044, -0.000,  0.000,     -5.4,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:45,        0,  30.4,   4.3,  25.3,  1.570,  1.287,  0.007,   1936.9,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:46,        0,  30.5,   4.5,  25.3,  6.771,  5.350,  0.036,   7012.7,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:48,        0,  30.6,   4.7,  25.3,  7.097,  5.699,  0.041,  14218.4,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:48,        0,  32.4,  10.2,  25.3, 11.220, 10.044,  0.113,  22416.1,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:49,        0,  32.3,  10.0,  25.3, 12.840, 11.740,  0.151,  33498.9,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:50,        0,  33.8,  14.5,  25.3, 16.783, 15.902,  0.268,  47217.5,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:52,        0,  35.1,  18.2,  25.3, 20.726, 20.066,  0.417,  68038.0,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:52,        0,  35.6,  19.7,  25.3, 21.564, 20.930,  0.459,  88869.1,  1,  21.4,   1.0, 0.100
2025-10-24 10:18:53,        0,  37.5,  25.5,  25.3, 26.051, 25.732,  0.671, 112058.3,  1,  21.4,   1.0, 0.101
2025-10-24 10:18:54,        0,  38.1,  27.3,  25.3, 33.217, 33.461,  1.124, 142734.4,  1,  21.4,   1.0, 0.081
2025-10-24 10:18:56,        0,  35.8,  20.5,  25.3, 31.721, 31.912,  1.022, 179647.9,  1,  21.3,   1.0, 0.089
2025-10-24 10:18:56,        0,  43.3,  42.8,  25.3, 39.855, 40.732,  1.630, 213677.0,  1,  21.3,   1.0, 0.097
2025-10-24 10:18:57,        0,  36.4,  22.3,  25.3, 39.660, 40.513,  1.620, 251304.0,  1,  21.3,   0.9, 0.099
2025-10-24 10:18:58,        0,  43.1,  42.3,  25.3, 41.001, 41.924,  1.720, 287311.9,  1,  21.3,   1.0, 0.099
2025-10-24 10:19:00,        0,  44.0,  45.0,  25.3, 44.979, 45.928,  2.071, 341391.3,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:01,        0,  49.2,  60.6,  25.3, 51.770, 52.098,  2.720, 391104.7,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:01,        0,  42.9,  41.7,  25.3, 58.836, 57.633,  3.403, 448617.0,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:02,        0,  46.8,  53.3,  25.3, 55.824, 53.492,  3.000, 498634.9,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:04,        0,  46.9,  53.6,  25.3, 63.245, 58.221,  3.692, 565767.9,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:04,        0,  45.9,  50.6,  25.3, 65.513, 59.451,  3.899, 620137.0,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:05,        0,  48.4,  58.1,  25.3, 67.097, 60.452,  4.059, 676563.5,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:06,        0,  44.4,  46.1,  25.3, 61.574, 55.158,  3.427, 728859.1,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:08,        0,  48.8,  59.3,  25.3, 81.079, 73.733,  5.991, 802901.5,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:09,        0,  46.3,  51.8,  25.3, 73.917, 66.361,  4.923, 864228.6,  1,  21.3,   1.0, 0.100
2025-10-24 10:19:09,        0,  48.0,  57.1,  25.3, 63.490, 56.199,  3.590, 924107.7,  1,  21.3,   1.0, 0.100
