Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-28 14:29:03,        0,  29.9,   2.6,  25.2,  0.184, -0.002,  0.000,     -2.0,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:04,        0,  29.8,   2.3,  25.1,  0.183, -0.003,  0.000,     -4.3,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:06,        0,  29.9,   2.6,  25.2,  0.182, -0.003,  0.000,     -7.4,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:07,        0,  29.9,   2.6,  25.2,  0.182, -0.003,  0.000,    -10.0,  1,  24.0,   1.0, 0.098
2025-10-28 14:29:07,        0,  29.9,   2.6,  25.2,  0.181, -0.002,  0.000,    -12.3,  1,  24.0,   1.0, 0.097
2025-10-28 14:29:09,        0,  29.9,   2.6,  25.2,  0.180, -0.003,  0.000,    -15.2,  1,  24.0,   1.0, 0.096
2025-10-28 14:29:10,        0,  29.8,   2.4,  25.2,  0.179, -0.003,  0.000,    -17.7,  1,  24.0,   1.0, 0.096
2025-10-28 14:29:10,        0,  29.8,   2.4,  25.2,  0.179, -0.002,  0.000,    -20.0,  1,  24.0,   0.9, 0.096
2025-10-28 14:29:11,        0,  29.9,   2.6,  25.2,  0.178, -0.002,  0.000,    -22.0,  1,  24.0,   0.9, 0.096
2025-10-28 14:29:13,        0,  29.9,   2.6,  25.2,  0.177, -0.003,  0.000,    -24.9,  1,  24.0,   0.9, 0.096
2025-10-28 14:29:14,        0,  29.8,   2.4,  25.2,  0.176, -0.003,  0.000,    -27.2,  1,  24.0,   0.9, 0.096
2025-10-28 14:29:14,        0,  29.9,   2.6,  25.2,  0.176, -0.002,  0.000,    -29.8,  1,  24.0,   1.0, 0.096
2025-10-28 14:29:16,        0,  29.7,   2.2,  25.2,  0.175, -0.002,  0.000,    -32.3,  1,  24.0,   0.9, 0.096
2025-10-28 14:29:17,        0,  29.9,   2.6,  25.2,  0.175, -0.002,  0.000,    -34.3,  1,  24.0,   0.9, 0.097
2025-10-28 14:29:17,        0,  29.9,   2.8,  25.2,  0.174, -0.002,  0.000,    -36.3,  1,  24.0,   1.0, 0.097
2025-10-28 14:29:19,        0,  29.9,   2.6,  25.2,  5.427,  4.375,  0.024,   4639.1,  1,  24.0,   1.0, 0.097
2025-10-28 14:29:20,        0,  29.8,   2.4,  25.2,  4.473,  3.313,  0.016,   7549.4,  1,  24.0,   1.0, 0.098
2025-10-28 14:29:20,        0,  30.0,   2.9,  25.2,  1.244,  0.051,  0.000,   7611.2,  1,  24.0,   1.0, 0.098
2025-10-28 14:29:22,        0,  30.4,   4.1,  25.2,  6.227,  5.284,  0.033,  13175.6,  1,  24.0,   1.0, 0.098
2025-10-28 14:29:23,        0,  30.8,   5.3,  25.2,  7.304,  6.503,  0.048,  19244.1,  1,  24.0,   1.0, 0.099
2025-10-28 14:29:23,        0,  30.9,   5.8,  25.2,  9.152,  8.597,  0.079,  27113.1,  1,  24.0,   1.0, 0.099
2025-10-28 14:29:25,        0,  31.8,   8.3,  25.2,  9.896,  9.440,  0.094,  37213.3,  1,  24.0,   1.0, 0.099
2025-10-28 14:29:26,        0,  32.6,  10.7,  25.2, 12.911, 12.877,  0.169,  48510.4,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:26,        0,  34.6,  16.9,  25.1, 16.078, 16.491,  0.266,  63060.7,  1,  23.9,   1.0, 0.107
2025-10-28 14:29:27,        0,  34.1,  15.4,  25.1, 20.407, 21.453,  0.440,  82022.1,  1,  23.9,   1.0, 0.111
2025-10-28 14:29:29,        0,  36.0,  20.9,  25.1, 21.271, 22.385,  0.477, 106984.0,  1,  24.0,   1.0, 0.117
2025-10-28 14:29:30,        0,  38.4,  28.1,  25.2, 23.317, 24.719,  0.577, 131084.9,  1,  24.0,   1.0, 0.101
2025-10-28 14:29:30,        0,  37.9,  26.6,  25.0, 25.153, 26.872,  0.688, 157665.2,  1,  23.9,   1.0, 0.099
2025-10-28 14:29:32,        0,  38.2,  27.6,  25.1, 27.867, 30.042,  0.839, 193213.2,  1,  23.9,   1.0, 0.098
2025-10-28 14:29:33,        0,  39.0,  30.1,  25.1, 29.524, 31.993,  0.952, 223096.9,  1,  23.9,   1.0, 0.099
2025-10-28 14:29:33,        0,  39.7,  32.0,  25.1, 33.929, 37.182,  1.264, 257426.6,  1,  23.9,   1.0, 0.099
2025-10-28 14:29:35,        0,  40.3,  34.0,  25.1, 37.529, 41.463,  1.558, 302020.8,  1,  23.9,   1.0, 0.099
2025-10-28 14:29:36,        0,  40.8,  35.5,  25.1, 35.343, 38.938,  1.377, 338870.7,  1,  24.0,   1.0, 0.099
2025-10-28 14:29:36,        0,  39.7,  32.2,  25.2, 39.290, 43.598,  1.713, 377589.0,  1,  24.0,   1.0, 0.099
2025-10-28 14:29:38,        0,  43.7,  44.2,  25.1, 37.758, 41.753,  1.577, 422886.1,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:39,        0,  42.5,  40.6,  25.1, 36.669, 40.392,  1.486, 463843.6,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:39,        0,  42.4,  40.3,  25.1, 39.536, 43.615,  1.726, 506015.4,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:40,        0,  42.1,  39.2,  25.1, 43.680, 47.888,  2.095, 550422.5,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:42,        0,  40.7,  35.0,  25.1, 44.514, 48.451,  2.158, 603445.5,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:43,        0,  41.9,  38.7,  25.1, 47.898, 51.756,  2.487, 647646.3,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:43,        0,  44.3,  45.9,  25.2, 48.894, 52.015,  2.548, 693236.8,  1,  23.9,   1.1, 0.115
2025-10-28 14:29:45,        0,  40.7,  35.1,  25.2, 42.920, 44.481,  1.943, 747812.8,  1,  24.0,   1.0, 0.098
2025-10-28 14:29:46,        0,  42.4,  40.1,  25.1, 44.512, 46.132,  2.075, 790445.4,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:46,        0,  43.2,  42.6,  25.1, 45.801, 46.487,  2.133, 833286.4,  1,  23.9,   1.0, 0.101
2025-10-28 14:29:48,        0,  44.2,  45.7,  25.2, 48.282, 47.965,  2.318, 888810.3,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:49,        0,  43.3,  42.8,  25.2, 45.093, 44.299,  2.015, 931412.9,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:49,        0,  42.1,  39.4,  25.2, 46.913, 46.713,  2.192, 975186.6,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:50,        0,  38.6,  28.9,  25.2, 41.832, 41.784,  1.758,1014892.7,  1,  23.9,   1.0, 0.099
2025-10-28 14:29:52,        0,  41.2,  36.5,  25.2, 42.130, 42.530,  1.792,1060614.5,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:52,        0,  41.2,  36.7,  25.2, 47.920, 48.065,  2.306,1102601.4,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:53,        0,  43.5,  43.6,  25.2, 43.427, 42.967,  1.869,1142739.5,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:55,        0,  43.2,  42.5,  25.2, 43.681, 42.452,  1.865,1196062.5,  1,  24.0,   1.0, 0.100
2025-10-28 14:29:56,        0,  41.5,  37.4,  25.2, 45.540, 44.249,  2.019,1238426.4,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:56,        0,  40.5,  34.5,  25.2, 42.832, 41.680,  1.786,1277692.6,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:58,        0,  41.9,  38.6,  25.3, 45.387, 44.413,  2.021,1325904.2,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:59,        0,  39.5,  31.5,  25.2, 44.555, 43.404,  1.935,1366933.6,  1,  23.9,   1.0, 0.100
2025-10-28 14:29:59,        0,  42.1,  39.4,  25.2, 42.372, 41.102,  1.744,1404554.9,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:01,        0,  43.8,  44.3,  25.2, 47.233, 45.736,  2.168,1456334.0,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:02,        0,  41.8,  38.4,  25.2, 52.909, 51.048,  2.707,1502563.0,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:02,        0,  41.7,  38.2,  25.2, 34.398, 32.706,  1.136,1538287.4,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:03,        0,  42.4,  40.3,  25.3, 42.300, 40.916,  1.733,1577398.4,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:05,        0,  42.1,  39.4,  25.3, 45.645, 44.253,  2.023,1628336.4,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:06,        0,  40.1,  33.2,  25.2, 41.779, 40.260,  1.682,1666720.5,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:06,        0,  41.4,  37.1,  25.2, 45.579, 44.076,  2.012,1705588.0,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:08,        0,  39.7,  32.2,  25.2, 28.836, 26.978,  0.835,1747704.9,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:09,        0,  43.3,  43.0,  25.3, 41.870, 40.149,  1.702,1784552.2,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:09,        0,  40.2,  33.5,  25.3, 44.908, 43.311,  1.946,1826032.0,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:11,        0,  41.4,  37.1,  25.3, 47.078, 45.468,  2.146,1873718.7,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:12,        0,  41.5,  37.4,  25.3, 34.018, 32.237,  1.110,1909446.6,  1,  23.9,   1.0, 0.100
2025-10-28 14:30:12,        0,  41.6,  37.7,  25.3, 44.382, 42.679,  1.895,1949998.6,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:14,        0,  43.4,  43.1,  25.3, 49.357, 47.472,  2.343,2002748.7,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:15,        0,  43.4,  43.1,  25.3, 47.318, 45.354,  2.156,2043203.7,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:15,        0,  41.1,  36.2,  25.3, 50.692, 48.879,  2.486,2087956.6,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:16,        0,  41.0,  36.0,  25.3, 47.727, 45.982,  2.198,2128148.2,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:18,        0,  45.9,  50.7,  25.3, 48.663, 46.837,  2.282,2180564.9,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:19,        0,  42.1,  39.4,  25.3, 55.240, 53.203,  2.940,2230223.3,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:19,        0,  43.2,  42.6,  25.3, 46.777, 44.713,  2.093,2270688.6,  1,  23.8,   1.0, 0.100
2025-10-28 14:30:21,        0,  40.4,  34.2,  25.3, 53.416, 51.492,  2.754,2325077.5,  1,  23.7,   1.0, 0.100
