Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-06 14:15:50,        0,  29.7,   2.2,  25.5,  0.108, -0.001,  0.000,     -0.6,  1,  21.4,   1.1, 0.101
2025-10-06 14:15:51,        0,  29.7,   2.2,  25.5,  0.109, -0.001,  0.000,     -2.3,  1,  21.4,   1.1, 0.100
2025-10-06 14:15:52,        0,  29.7,   2.2,  25.5,  0.108, -0.001,  0.000,     -3.4,  1,  21.4,   1.1, 0.100
2025-10-06 14:15:53,        0,  29.7,   2.2,  25.6,  0.108, -0.001,  0.000,     -4.9,  1,  21.5,   1.1, 0.100
2025-10-06 14:15:54,        0,  29.7,   2.2,  25.5,  0.108, -0.001,  0.000,     -6.3,  1,  21.4,   1.1, 0.100
2025-10-06 14:15:55,        0,  29.7,   2.2,  25.6,  0.108, -0.001,  0.000,     -7.7,  1,  21.5,   1.1, 0.099
2025-10-06 14:15:56,        0,  29.8,   2.4,  25.6,  0.108, -0.002,  0.000,     -9.2,  1,  21.5,   1.1, 0.099
2025-10-06 14:15:57,        0,  29.7,   2.2,  25.6,  0.108, -0.001,  0.000,    -10.6,  1,  21.5,   1.1, 0.100
2025-10-06 14:15:58,        0,  29.7,   2.2,  25.6,  0.110, -0.002,  0.000,    -12.3,  1,  21.5,   1.2, 0.099
2025-10-06 14:15:59,        0,  29.7,   2.2,  25.6,  0.110, -0.001,  0.000,    -14.0,  1,  21.5,   1.2, 0.100
2025-10-06 14:16:00,        0,  29.7,   2.2,  25.6,  0.111, -0.001,  0.000,    -15.7,  1,  21.4,   1.2, 0.100
2025-10-06 14:16:01,        0,  29.7,   2.2,  25.6,  0.112, -0.001,  0.000,    -16.9,  1,  21.5,   1.2, 0.100
2025-10-06 14:16:02,        0,  29.7,   2.2,  25.6,  0.111, -0.002,  0.000,    -18.6,  1,  21.5,   1.2, 0.100
2025-10-06 14:16:03,        0,  29.7,   2.2,  25.6,  0.111, -0.001,  0.000,    -20.0,  1,  21.5,   1.2, 0.100
2025-10-06 14:16:04,        0,  29.8,   2.4,  25.6,  0.111, -0.001,  0.000,    -21.2,  1,  21.5,   1.2, 0.100
2025-10-06 14:16:05,        0,  29.8,   2.4,  25.6,  0.111, -0.001,  0.000,    -22.3,  1,  21.5,   1.3, 0.100
2025-10-06 14:16:06,        0,  30.4,   4.3,  25.6,  3.934,  3.548,  0.018,   2790.6,  1,  21.4,   1.2, 0.100
2025-10-06 14:16:07,        0,  30.4,   4.1,  25.5,  5.710,  5.269,  0.030,   9210.8,  1,  21.5,   1.3, 0.100
