Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-03 09:17:53,        0,  29.6,   1.8,  26.1,  0.071, -0.001,  0.000,     -0.9,  1,  21.2,   1.2, 0.116
2025-10-03 09:17:54,        0,  29.8,   2.5,  26.2,  0.071, -0.001,  0.000,     -1.7,  1,  21.2,   1.2, 0.114
2025-10-03 09:17:56,        0,  29.8,   2.3,  26.1,  0.071, -0.001,  0.000,     -2.9,  1,  21.2,   1.3, 0.105
2025-10-03 09:17:56,        0,  29.8,   2.3,  26.1,  0.071, -0.001,  0.000,     -4.0,  1,  21.2,   1.2, 0.102
2025-10-03 09:17:57,        0,  29.8,   2.3,  26.2,  0.070, -0.001,  0.000,     -4.6,  1,  21.2,   1.3, 0.101
2025-10-03 09:17:58,        0,  29.8,   2.3,  26.1,  0.071, -0.001,  0.000,     -5.4,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:00,        0,  29.8,   2.5,  26.1,  0.072, -0.001,  0.000,     -6.6,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:00,        0,  29.8,   2.5,  26.2,  0.072, -0.001,  0.000,     -7.2,  1,  21.3,   1.2, 0.100
2025-10-03 09:18:01,        0,  29.8,   2.5,  26.1,  0.076, -0.003,  0.000,     -8.9,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:02,        0,  29.5,   1.4,  26.1,  0.079, -0.001,  0.000,    -10.0,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:03,        0,  29.8,   2.3,  26.1,  0.080, -0.002,  0.000,    -11.4,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:04,        0,  29.6,   1.9,  26.1,  0.087, -0.002,  0.000,    -13.4,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:05,        0,  29.5,   1.4,  26.2,  0.087, -0.001,  0.000,    -14.9,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:06,        0,  29.6,   1.8,  26.1,  0.091, -0.001,  0.000,    -16.0,  1,  21.3,   1.2, 0.100
2025-10-03 09:18:07,        0,  30.1,   3.2,  26.1,  0.091, -0.002,  0.000,    584.5,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:08,        0,  30.8,   5.5,  26.1,  6.093,  5.089,  0.031,   6676.5,  1,  21.2,   1.2, 0.100
2025-10-03 09:18:09,        0,  31.5,   7.4,  26.1,  9.267,  8.668,  0.084,  14408.7,  1,  21.2,   1.1, 0.100
2025-10-03 09:18:10,        0,  31.3,   6.9,  26.1,  9.565,  9.005,  0.086,  22937.4,  1,  21.2,   1.2, 0.101
2025-10-03 09:18:11,        0,  32.2,   9.5,  26.1,  9.729,  9.190,  0.090,  31148.2,  1,  21.2,   1.1, 0.101
2025-10-03 09:18:12,        0,  33.2,  12.5,  26.1, 13.716, 13.705,  0.188,  44848.8,  1,  21.1,   1.1, 0.100
2025-10-03 09:18:13,        0,  32.2,   9.7,  26.1, 13.891, 13.906,  0.195,  58400.1,  1,  21.2,   1.1, 0.100
2025-10-03 09:18:14,        0,  33.2,  12.5,  26.1, 19.585, 20.401,  0.400,  74325.4,  1,  21.2,   1.1, 0.071
2025-10-03 09:18:15,        0,  38.0,  26.9,  26.1, 19.979, 20.849,  0.417,  92900.8,  1,  21.2,   1.1, 0.091
2025-10-03 09:18:16,        0,  36.6,  22.9,  26.1, 26.417, 28.272,  0.747, 124862.5,  1,  21.1,   1.1, 0.098
2025-10-03 09:18:17,        0,  38.9,  29.7,  26.1, 22.167, 23.422,  0.521, 149383.5,  1,  21.2,   1.0, 0.099
2025-10-03 09:18:18,        0,  39.2,  30.6,  26.0, 28.736, 31.029,  0.893, 179512.3,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:20,        0,  38.4,  28.3,  26.1, 30.503, 33.168,  1.016, 217519.0,  1,  21.1,   1.1, 0.100
2025-10-03 09:18:20,        0,  40.1,  33.2,  26.1, 27.540, 29.789,  0.827, 249399.4,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:21,        0,  38.9,  29.7,  26.1, 31.238, 34.193,  1.073, 283494.5,  1,  21.2,   1.0, 0.100
2025-10-03 09:18:22,        0,  41.6,  37.8,  26.0, 28.879, 31.495,  0.911, 314938.5,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:24,        0,  39.1,  30.2,  26.1, 32.695, 36.059,  1.188, 357794.4,  1,  21.2,   1.0, 0.100
2025-10-03 09:18:24,        0,  40.2,  33.6,  26.1, 39.518, 44.112,  1.746, 396664.3,  1,  21.2,   1.0, 0.100
2025-10-03 09:18:25,        0,  39.2,  30.6,  26.1, 33.798, 37.485,  1.272, 434486.1,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:26,        0,  45.7,  50.0,  26.1, 44.093, 49.794,  2.200, 477251.8,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:28,        0,  39.0,  30.1,  26.1, 38.986, 43.917,  1.714, 530620.5,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:28,        0,  42.4,  40.3,  26.0, 47.030, 53.602,  2.527, 575472.4,  1,  21.1,   1.0, 0.100
2025-10-03 09:18:29,        0,  45.0,  48.0,  26.1, 41.167, 46.715,  1.930, 621942.3,  1,  21.2,   1.1, 0.118
2025-10-03 09:18:30,        0,  44.2,  45.5,  26.1, 47.195, 54.171,  2.559, 673381.6,  1,  21.2,   1.1, 0.115
2025-10-03 09:18:31,        0,  43.8,  44.3,  26.1, 45.948, 53.006,  2.478, 734403.4,  1,  21.2,   1.0, 0.105
2025-10-03 09:18:32,        0,  44.8,  47.3,  26.1, 48.792, 56.536,  2.778, 785381.4,  1,  21.2,   1.0, 0.102
