Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-08 14:36:03,        0,  29.8,   2.3,  23.1,  0.000,  0.001,  0.000,      0.3,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:04,        0,  29.8,   2.3,  23.2,  0.000,  0.001,  0.000,      0.9,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:05,        0,  29.8,   2.3,  23.2,  0.000,  0.001,  0.000,      1.4,  1,  21.7,   1.0, 0.100
2025-10-08 14:36:06,        0,  29.8,   2.3,  23.1,  0.000,  0.001,  0.000,      2.0,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:07,        0,  29.8,   2.5,  23.2,  0.000,  0.001,  0.000,      2.6,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:08,        0,  29.8,   2.4,  23.2,  0.000,  0.001,  0.000,      3.1,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:09,        0,  29.8,   2.5,  23.2,  0.000,  0.001,  0.000,      3.7,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:10,        0,  29.8,   2.3,  23.2,  0.000,  0.001,  0.000,      4.6,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:11,        0,  29.8,   2.3,  23.2,  0.000,  0.001,  0.000,      5.1,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:12,        0,  29.8,   2.3,  23.2,  0.000,  0.000,  0.000,      5.4,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:13,        0,  29.8,   2.3,  23.2,  0.000,  0.001,  0.000,      6.0,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:14,        0,  29.8,   2.3,  23.2,  0.000,  0.000,  0.000,      6.9,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:15,        0,  29.8,   2.5,  23.1,  0.000,  0.001,  0.000,      7.2,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:16,        0,  29.8,   2.3,  23.1,  0.000,  0.001,  0.000,      7.7,  1,  21.6,   1.1, 0.100
2025-10-08 14:36:17,        0,  30.0,   2.9,  23.2,  0.000,  0.001,  0.000,   1151.6,  1,  21.7,   1.0, 0.100
2025-10-08 14:36:18,        0,  30.2,   3.6,  23.1,  5.665,  5.256,  0.030,   6671.3,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:19,        0,  29.9,   2.7,  23.2,  5.308,  4.804,  0.026,  11394.9,  1,  21.7,   1.1, 0.100
2025-10-08 14:36:20,        0,  30.1,   3.2,  23.2,  6.365,  6.169,  0.039,  16590.5,  1,  21.6,   1.1, 0.100
2025-10-08 14:36:21,        0,  30.7,   5.2,  23.1,  6.427,  6.251,  0.040,  22251.6,  1,  21.7,   1.1, 0.100
2025-10-08 14:36:22,        0,  31.5,   7.6,  23.1,  7.563,  7.715,  0.061,  30754.6,  1,  21.7,   1.1, 0.100
2025-10-08 14:36:23,        0,  32.5,  10.4,  23.1,  9.666, 10.446,  0.101,  40777.6,  1,  21.6,   1.1, 0.100
2025-10-08 14:36:24,        0,  32.7,  11.1,  23.1, 12.447, 14.067,  0.176,  53608.1,  1,  21.7,   1.1, 0.100
2025-10-08 14:36:25,        0,  34.2,  15.5,  23.1, 15.661, 18.253,  0.289,  69434.5,  1,  21.6,   1.1, 0.100
2025-10-08 14:36:26,        0,  36.3,  22.0,  23.1, 17.243, 20.314,  0.352,  91025.7,  1,  21.6,   1.0, 0.102
2025-10-08 14:36:27,        0,  36.7,  23.2,  23.1, 18.153, 21.503,  0.392, 113309.4,  1,  21.7,   1.1, 0.097
2025-10-08 14:36:28,        0,  37.3,  24.8,  23.1, 19.958, 23.865,  0.487, 137911.6,  1,  21.6,   1.0, 0.093
2025-10-08 14:36:29,        0,  37.9,  26.7,  23.0, 21.345, 25.670,  0.548, 162797.1,  1,  21.6,   1.0, 0.096
2025-10-08 14:36:30,        0,  41.6,  37.7,  23.0, 24.658, 30.014,  0.747, 192645.0,  1,  21.6,   1.0, 0.098
2025-10-08 14:36:31,        0,  40.7,  35.1,  23.0, 28.807, 35.515,  1.025, 236271.3,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:32,        0,  42.1,  39.3,  23.0, 31.859, 39.560,  1.265, 272723.0,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:33,        0,  45.4,  49.3,  23.0, 32.829, 40.863,  1.343, 313491.5,  1,  21.6,   1.0, 0.099
2025-10-08 14:36:34,        0,  43.8,  44.4,  23.1, 33.265, 41.504,  1.387, 356530.7,  1,  21.6,   1.0, 0.100
2025-10-08 14:36:35,        0,  43.3,  43.0,  23.1, 36.460, 45.755,  1.671, 411751.3,  1,  21.5,   1.0, 0.100
2025-10-08 14:36:36,        0,  38.3,  27.9,  23.1, 38.598, 48.743,  1.887, 457607.5,  1,  21.6,   1.0, 0.100
