Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-11-11 14:42:59,        0,  29.7,   2.0,  25.2,  0.278, -0.004,  0.000,     -2.0,  1,  23.0,   0.9, 0.100
2025-11-11 14:43:00,        0,  29.7,   2.0,  25.3,  0.275, -0.004,  0.000,     -5.7,  1,  23.1,   0.9, 0.100
2025-11-11 14:43:01,        0,  29.8,   2.3,  25.2,  0.272, -0.004,  0.000,     -9.4,  1,  23.0,   0.9, 0.100
2025-11-11 14:43:03,        0,  29.7,   2.1,  25.3,  0.268, -0.003,  0.000,    -14.0,  1,  23.1,   1.0, 0.100
2025-11-11 14:43:04,        0,  29.8,   2.3,  25.3,  0.266, -0.004,  0.000,    -17.5,  1,  23.1,   1.0, 0.099
2025-11-11 14:43:04,        0,  29.8,   2.3,  25.3,  0.264, -0.004,  0.000,    -20.6,  1,  23.1,   1.0, 0.099
2025-11-11 14:43:05,        0,  29.7,   2.1,  25.3,  0.261, -0.003,  0.000,    -24.0,  1,  23.1,   1.0, 0.099
2025-11-11 14:43:07,        0,  29.7,   2.1,  25.3,  0.258, -0.004,  0.000,    -28.0,  1,  23.1,   1.0, 0.099
2025-11-11 14:43:07,        0,  29.7,   2.0,  25.3,  0.255, -0.003,  0.000,    -31.2,  1,  23.1,   1.0, 0.098
2025-11-11 14:43:08,        0,  29.7,   2.0,  25.3,  0.253, -0.003,  0.000,    -34.3,  1,  23.1,   1.0, 0.098
2025-11-11 14:43:10,        0,  29.8,   2.3,  25.3,  0.250, -0.003,  0.000,    -38.3,  1,  23.1,   1.0, 0.098
2025-11-11 14:43:10,        0,  29.8,   2.3,  25.3,  0.249, -0.003,  0.000,    -41.2,  1,  23.1,   0.9, 0.098
2025-11-11 14:43:11,        0,  29.8,   2.3,  25.3,  0.247, -0.003,  0.000,    -44.3,  1,  23.1,   0.9, 0.098
2025-11-11 14:43:13,        0,  29.8,   2.3,  25.3,  0.244, -0.003,  0.000,    -48.4,  1,  23.1,   0.9, 0.098
2025-11-11 14:43:14,        0,  29.7,   2.1,  25.3,  0.242, -0.003,  0.000,    -51.5,  1,  23.1,   0.9, 0.097
2025-11-11 14:43:14,        0,  29.8,   2.3,  25.3,  0.240, -0.003,  0.000,    -54.4,  1,  23.1,   0.9, 0.097
2025-11-11 14:43:15,        0,  29.8,   2.3,  25.3,  0.238, -0.003,  0.000,    -57.5,  1,  23.1,   0.9, 0.097
2025-11-11 14:43:17,        0,  29.8,   2.3,  25.3,  0.236, -0.003,  0.000,    -61.5,  1,  23.1,   0.8, 0.097
