Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-17 11:45:57,        0,  29.4,   1.2,  24.7,  0.177, -0.002,  0.000,     -1.4,  1,  21.7,   1.0, 0.100
2025-10-17 11:45:58,        0,  29.4,   1.2,  24.7,  0.176, -0.003,  0.000,     -4.0,  1,  21.8,   1.0, 0.100
2025-10-17 11:45:59,        0,  29.4,   1.2,  24.7,  0.175, -0.003,  0.000,     -6.3,  1,  21.8,   1.0, 0.100
2025-10-17 11:46:00,        0,  29.5,   1.4,  24.7,  0.173, -0.002,  0.000,     -8.6,  1,  21.8,   1.1, 0.100
2025-10-17 11:46:01,        0,  29.4,   1.2,  24.7,  0.172, -0.002,  0.000,    -11.4,  1,  21.8,   1.1, 0.098
2025-10-17 11:46:02,        0,  29.3,   1.0,  24.7,  0.171, -0.003,  0.000,    -13.7,  1,  21.8,   1.1, 0.097
2025-10-17 11:46:03,        0,  29.4,   1.2,  24.7,  0.170, -0.002,  0.000,    -16.0,  1,  21.8,   1.1, 0.096
2025-10-17 11:46:04,        0,  29.4,   1.2,  24.7,  0.169, -0.003,  0.000,    -18.3,  1,  21.8,   1.1, 0.096
2025-10-17 11:46:05,        0,  29.4,   1.2,  24.7,  0.168, -0.002,  0.000,    -20.6,  1,  21.8,   1.1, 0.097
2025-10-17 11:46:06,        0,  29.5,   1.4,  24.7,  0.167, -0.002,  0.000,    -22.9,  1,  21.8,   1.1, 0.097
2025-10-17 11:46:07,        0,  29.5,   1.4,  24.7,  0.167, -0.003,  0.000,    -25.2,  1,  21.8,   1.1, 0.098
2025-10-17 11:46:08,        0,  29.4,   1.2,  24.7,  0.165, -0.002,  0.000,    -27.2,  1,  21.8,   1.1, 0.098
2025-10-17 11:46:09,        0,  29.4,   1.2,  24.7,  0.165, -0.002,  0.000,    -30.0,  1,  21.8,   1.0, 0.098
2025-10-17 11:46:10,        0,  29.4,   1.2,  24.7,  0.163, -0.002,  0.000,    -32.0,  1,  21.8,   1.0, 0.099
