Time, Cnts,  %T, set_Cell[mA], Cell[°C], Cell[Volt], Cell[mA], Cell[W], Cell[uAs], Cell_ON, Env[°C], TEC[°C], N2Flow[slpm]
2025-10-01 09:35:17,        0,  29.5,   1.5,  29.9,  0.150, -0.002,  0.000,     -1.7,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:18,        0,  29.5,   1.5,  29.9,  0.150, -0.002,  0.000,     -3.7,  1,  21.7,   1.2, 0.100
2025-10-01 09:35:18,        0,  29.5,   1.5,  29.9,  0.150, -0.002,  0.000,     -5.7,  1,  21.8,   1.2, 0.100
2025-10-01 09:35:19,        0,  29.6,   1.7,  29.9,  0.150, -0.002,  0.000,     -8.0,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:20,        0,  29.6,   1.7,  29.9,  0.149, -0.002,  0.000,     -9.7,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:22,        0,  29.6,   1.7,  29.9,  0.149, -0.002,  0.000,    -12.0,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:22,        0,  29.6,   1.9,  29.9,  0.148, -0.002,  0.000,    -14.0,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:23,        0,  29.6,   1.9,  29.9,  0.148, -0.002,  0.000,    -16.0,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:25,        0,  29.6,   1.7,  29.9,  0.148, -0.002,  0.000,    -18.3,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:26,        0,  29.6,   1.9,  29.9,  0.148, -0.002,  0.000,    -20.3,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:26,        0,  29.6,   1.9,  29.9,  0.147, -0.002,  0.000,    -22.0,  1,  21.8,   1.2, 0.100
2025-10-01 09:35:27,        0,  29.6,   1.7,  29.9,  0.147, -0.002,  0.000,    -24.0,  1,  21.8,   1.3, 0.100
2025-10-01 09:35:29,        0,  29.6,   1.7,  29.9,  0.147, -0.002,  0.000,    -26.6,  1,  21.8,   1.2, 0.100
2025-10-01 09:35:30,        0,  29.6,   1.9,  29.9,  0.146, -0.002,  0.000,    -28.3,  1,  21.8,   1.2, 0.100
